LastName,FirstName,Gender,Country,Date,Round,Apparatus,Rank,Score
DUNKEL,NILS,m,GER,23-26 Feb 2023,qual,PB,5,14.466
DUNKEL,NILS,m,GER,9-12 Mar 2023,qual,PH,24,12.933
DUNKEL,NILS,m,GER,23-26 Feb 2023,qual,PH,14,13.933
DUNKEL,NILS,m,GER,9-12 Mar 2023,qual,SR,25,12.833
DURAK,MIROSLAV,m,CZE,9-12 Mar 2023,qual,HB,30,12.233
DURAK,MIROSLAV,m,CZE,9-12 Mar 2023,qual,PB,40,10.166
DURAK,MIROSLAV,m,CZE,9-12 Mar 2023,qual,PH,50,10.466
DURAK,MIROSLAV,m,CZE,9-12 Mar 2023,qual,SR,36,11.633
DYRMISHI,XHENI,m,AUT,9-12 Mar 2023,qual,PH,37,12
DYRMISHI,XHENI,m,AUT,23-26 Feb 2023,qual,PH,37,12.866
DYRMISHI,XHENI,m,AUT,1-4 Mar 2023,qual,PH,19,13.633
DANG,BRANDON,m,USA,24-26 Feb 2023,AAfinal,PH,5,14.1
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,qual,FX,NA,13.55
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,final,FX,NA,13.6
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,qual,HB,NA,12.4
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,final,HB,NA,11.65
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,qual,PB,NA,10.2
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,final,PB,NA,11.8
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,qual,PH,NA,11.9
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,final,PH,NA,11.9
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,qual,SR,NA,12.5
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,final,SR,NA,12.7
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,qual,VT,NA,14.3
DAVENPORT-MILLS,CHASE,m,USA,26-27 Aug 2023,final,VT,NA,13.5
DAVENPORT-MILLS,CHASE,m,USA,24-26 Feb 2023,AAfinal,FX,28,11.1
DAVENPORT-MILLS,CHASE,m,USA,24-26 Feb 2023,AAfinal,HB,15,12.75
DAVENPORT-MILLS,CHASE,m,USA,24-26 Feb 2023,AAfinal,PB,31,10.95
DAVENPORT-MILLS,CHASE,m,USA,24-26 Feb 2023,AAfinal,PH,19,12.4
DAVENPORT-MILLS,CHASE,m,USA,24-26 Feb 2023,AAfinal,SR,24,12.3
DAVENPORT-MILLS,CHASE,m,USA,24-26 Feb 2023,AAfinal,VT,NA,13.9
DAVIDSSON,AGUST,m,,8-11 Jun 2023,qual,SR,15,12.75
DAVIS,EVAN,m,USA,25-27 Feb 2022,AAfinal,FX,10,13.35
DAVIS,EVAN,m,USA,25-27 Feb 2022,AAfinal,HB,22,12.55
DAVIS,EVAN,m,USA,25-27 Feb 2022,AAfinal,PB,15,13.25
DAVIS,EVAN,m,USA,25-27 Feb 2022,AAfinal,PH,32,11.35
DAVIS,EVAN,m,USA,25-27 Feb 2022,AAfinal,SR,12,13.2
DAVIS,EVAN,m,USA,25-27 Feb 2022,AAfinal,VT,15,14.1
DAVIS,MATHEW,m,USA,25-27 Feb 2022,AAfinal,FX,8,13.4
DAVIS,MATHEW,m,USA,25-27 Feb 2022,AAfinal,HB,26,12.05
DAVIS,MATHEW,m,USA,25-27 Feb 2022,AAfinal,PB,33,11.7
DAVIS,MATHEW,m,USA,25-27 Feb 2022,AAfinal,PH,21,12.55
DAVIS,MATHEW,m,USA,25-27 Feb 2022,AAfinal,SR,20,12.85
DAVIS,MATHEW,m,USA,25-27 Feb 2022,AAfinal,VT,23,13.7
DAVTYAN,ARTUR,m,,8-11 Jun 2023,qual,FX,9,13.65
DAVTYAN,ARTUR,m,,8-11 Jun 2023,final,PB,8,13.733
DAVTYAN,ARTUR,m,,8-11 Jun 2023,qual,PB,8,13.75
DAVTYAN,ARTUR,m,,8-11 Jun 2023,final,PH,2,14.6
DAVTYAN,ARTUR,m,,8-11 Jun 2023,qual,PH,7,14
DAVTYAN,ARTUR,m,,8-11 Jun 2023,qual,VT,2,14.4
DAVTYAN,ARTUR,m,,8-11 Jun 2023,final,VT,1,14.866
DAVTYAN,ARTUR,m,,8-11 Jun 2023,final,VT,1,15.2
DAVTYAN,ARTUR,m,,8-11 Jun 2023,qual,VT,2,14.95
DEJANOVIC,IVAN,m,,8-11 Jun 2023,qual,HB,25,10.4
DIAB,ALEX,m,USA,19-20 Aug 2022,qual,FX,NA,13.4
DIAB,ALEX,m,USA,19-20 Aug 2022,final,FX,NA,13.05
DIAB,ALEX,m,USA,19-20 Aug 2022,qual,SR,NA,14.35
DIAB,ALEX,m,USA,19-20 Aug 2022,final,SR,NA,14.2
DIAB,ALEX,m,USA,25-27 Feb 2022,AAfinal,FX,4,13.55
DIAB,ALEX,m,USA,25-27 Feb 2022,AAfinal,SR,2,13.55
DIAB,ALEX,m,USA,25-27 Feb 2022,AAfinal,VT,35,13
DIAB,ALEX,m,USA,26-27 Aug 2023,qual,SR,NA,14.4
DIAB,ALEX,m,USA,26-27 Aug 2023,final,SR,NA,14.2
DIAB,ALEX,m,USA,24-26 Feb 2023,AAfinal,FX,15,12.9
DIAB,ALEX,m,USA,24-26 Feb 2023,AAfinal,SR,1,14.25
DIAB,ALEX,m,USA,24-26 Feb 2023,AAfinal,VT,NA,13.35
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,qual,FX,9,13
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,qual,HB,5,12.45
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,final,HB,5,13.15
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,qual,PB,7,13.6
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,final,PB,3,14.15
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,qual,PH,3,13.8
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,final,PH,5,12.9
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,qual,SR,6,13.1
DIALLO,THIERNO,m,ESP,1-4 Jun 2023,final,SR,7,12.85
DJORDJEVIC,DUSAN,m,,8-11 Jun 2023,qual,FX,15,13.3
DJORDJEVIC,DUSAN,m,,8-11 Jun 2023,qual,VT,10,13.05
DJORDJEVIC,DUSAN,m,,8-11 Jun 2023,qual,VT,10,14.3
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,qual,FX,NA,13.85
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,final,FX,NA,13.7
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,qual,HB,NA,12.6
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,final,HB,NA,12.35
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,qual,PB,NA,13.5
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,final,PB,NA,13.5
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,qual,PH,NA,11.75
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,final,PH,NA,12.6
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,qual,SR,NA,13.4
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,final,SR,NA,13.55
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,qual,VT,NA,14.1
DRAKE,ISAIAH,m,USA,19-20 Aug 2022,final,VT,NA,13.9
DRAKE,ISAIAH,m,USA,25-27 Feb 2022,AAfinal,FX,15,13.15
DRAKE,ISAIAH,m,USA,25-27 Feb 2022,AAfinal,HB,14,12.95
DRAKE,ISAIAH,m,USA,25-27 Feb 2022,AAfinal,PB,22,12.85
DRAKE,ISAIAH,m,USA,25-27 Feb 2022,AAfinal,PH,20,12.7
DRAKE,ISAIAH,m,USA,25-27 Feb 2022,AAfinal,SR,29,12.15
DRAKE,ISAIAH,m,USA,25-27 Feb 2022,AAfinal,VT,11,14.25
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,qual,FX,NA,12.75
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,final,FX,NA,14
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,qual,HB,NA,13.05
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,final,HB,NA,11.9
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,qual,PB,NA,12.95
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,final,PB,NA,13.75
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,qual,PH,NA,12.15
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,final,PH,NA,12
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,qual,SR,NA,12.25
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,final,SR,NA,13.35
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,qual,VT,NA,13.6
DRAKE,ISAIAH,m,USA,26-27 Aug 2023,final,VT,NA,14.45
DRAKE,ISAIAH,m,USA,24-26 Feb 2023,AAfinal,HB,23,11.55
DRAKE,ISAIAH,m,USA,24-26 Feb 2023,AAfinal,PB,13,13.55
DRAKE,ISAIAH,m,USA,24-26 Feb 2023,AAfinal,PH,22,12.15
DRAKE,ISAIAH,m,USA,24-26 Feb 2023,AAfinal,SR,10,13.4
DRAKE,ISAIAH,m,USA,24-26 Feb 2023,AAfinal,VT,NA,14.15
DYRMISHI,XHENI,m,AUT,8-11 Jun 2023,qual,PH,24,12.25
DYRMISHI,XHENI,m,AUT,1-4 Jun 2023,final,PH,8,12.2
DYRMISHI,XHENI,m,AUT,1-4 Jun 2023,qual,PH,6,13.35
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAfinal,FX,5,13.35
EDWARDS,JACOB,m,WAL,29 Jul-2 Aug 2022,qual,FX,10,13.2
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAfinal,HB,14,12.2
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAfinal,PB,14,12.1
EDWARDS,JACOB,m,WAL,29 Jul-2 Aug 2022,qual,PB,28,12.6
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAfinal,PH,11,12.85
EDWARDS,JACOB,m,WAL,29 Jul-2 Aug 2022,qual,PH,25,11.85
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAfinal,SR,9,12.8
EDWARDS,JACOB,m,WAL,29 Jul-2 Aug 2022,qual,SR,19,12.95
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAfinal,VT,11,13.6
EDWARDS,JACOB,m,WAL,"29 Jul-2 Aug, 2023",AAqual,VT,NA,13.05
EDWARDS,JACOB,m,WAL,29 Jul-2 Aug 2022,qual,HB,23,12.2
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,FX,NA,13.466
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,HB,NA,12.566
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,PB,NA,13.233
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,PH,NA,12.4
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,SR,NA,11.766
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,VT,NA,13.433
EDWARDS,JACOB GUEST,m,GBR,24-27 Mar 2022,qual,VT,NA,13.833
ELMARAGHY,AHMED,m,EGY,9-12 Mar 2023,final,HB,7,12.466
ELMARAGHY,AHMED,m,EGY,9-12 Mar 2023,qual,HB,8,13.6
ELMARAGHY,AHMED,m,EGY,27-30 Apr 2023,final,HB,5,13.166
ELMARAGHY,AHMED,m,EGY,27-30 Apr 2023,qual,HB,2,14.066
ELMARAGHY,AHMED,m,EGY,23-26 Feb 2023,qual,HB,43,10.9
ELMARAGHY,AHMED,m,EGY,1-4 Mar 2023,final,HB,3,13.966
ELMARAGHY,AHMED,m,EGY,1-4 Mar 2023,qual,HB,8,13.533
ELPITIYA BADALG D,,m,SRI,"29 Jul-2 Aug, 2023",AAqual,VT,NA,12.8
EMARD,WILLIAM,m,CAN,29 Oct 2022 - 6 Nov 2022,qual,FX,20,14.1
EMARD,WILLIAM,m,CAN,29 Oct 2022 - 6 Nov 2022,qual,PH,93,11.933
EMARD,WILLIAM,m,CAN,29 Oct 2022 - 6 Nov 2022,qual,VT,23,14.4
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,final,FX,5,13.366
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,qual,FX,3,14.45
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,qual,HB,41,12.45
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,qual,PB,35,13.15
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,qual,PH,26,12.5
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,qual,SR,31,13.15
EMARD,WILLIAM,m,CAN,17-19 Mar 2023,qual,VT,15,14.55
ERGASHEV,KHABIBULLO,m,UZB,29 Oct 2022 - 6 Nov 2022,qual,FX,86,12.7
ERGASHEV,KHABIBULLO,m,UZB,29 Oct 2022 - 6 Nov 2022,qual,HB,123,11.466
ERGASHEV,KHABIBULLO,m,UZB,29 Oct 2022 - 6 Nov 2022,qual,PB,98,12.833
ERGASHEV,KHABIBULLO,m,UZB,29 Oct 2022 - 6 Nov 2022,qual,PH,20,13.6
ERGASHEV,KHABIBULLO,m,UZB,29 Oct 2022 - 6 Nov 2022,qual,SR,86,12.6
ERGASHEV,KHABIBULLO,m,UZB,29 Oct 2022 - 6 Nov 2022,qual,VT,73,13.7
ERGASHEV,KHABIBULLO,m,UZB,25-28 May 2023,qual,HB,13,12.7
ERGASHEV,KHABIBULLO,m,UZB,25-28 May 2023,qual,PB,10,13.5
ERGASHEV,KHABIBULLO,m,UZB,25-28 May 2023,qual,SR,10,12.85
ERGASHEV,KHABIBULLO,m,UZB,27-30 Apr 2023,qual,HB,28,12.133
ERGASHEV,KHABIBULLO,m,UZB,27-30 Apr 2023,qual,PB,15,13.133
ERGASHEV,KHABIBULLO,m,UZB,27-30 Apr 2023,qual,PH,14,13.833
ERGASHEV,KHABIBULLO,m,UZB,27-30 Apr 2023,qual,SR,22,12.866
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,FX,29,12.6
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,FX,26,13.133
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,HB,40,10.966
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,HB,29,11.833
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,PB,36,11.133
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,PB,30,12.366
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,PH,39,11.933
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,PH,31,13.1
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,SR,39,11
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,SR,35,12.033
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,VT,30,13.733
ERKHEMBAYAR,USUKHBAYAR,m,MGL,23-26 Feb 2023,qual,VT,30,13
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,VT,19,14
ERKHEMBAYAR,USUKHBAYAR,m,MGL,9-12 Mar 2023,qual,VT,19,13.433
ESCANDON,JOSE,m,CUB,24-28 Jun 2023,qual,HB,19,11.5
ESCANDON,JOSE,m,CUB,24-28 Jun 2023,qual,PB,21,12.3
ESCANDON,JOSE,m,CUB,24-28 Jun 2023,qual,SR,15,12.15
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,AAfinal,FX,6,13.1
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,final,FX,4,13.4
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,qual,FX,2,13.85
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,AAfinal,HB,1,13.75
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,final,HB,1,13.8
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,qual,HB,1,13.2
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,AAfinal,PB,1,14.15
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,qual,PB,17,12.55
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,AAfinal,PH,5,12.3
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,final,PH,6,11.35
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,qual,PH,6,12.65
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,AAfinal,SR,11,11.75
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,qual,SR,6,12.35
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,AAfinal,VT,2,14.05
ESCOBAR,DIORGES,m,CUB,24-28 Jun 2023,qual,VT,7,13.8
ESPINOSA,KEVIN,m,PAN,24-28 Jun 2023,qual,FX,31,10.35
ESPINOSA,KEVIN,m,PAN,24-28 Jun 2023,qual,PB,31,10.35
EVANS,MIA,m,WAL,"29 Jul-2 Aug, 2023",AAqual,VT,NA,13.1
EYRE,BENJAMIN,m,GBR,24-27 Mar 2022,qual,FX,16,13.1
EYRE,BENJAMIN,m,GBR,24-27 Mar 2022,qual,HB,29,11.3
EYRE,BENJAMIN,m,GBR,24-27 Mar 2022,qual,PB,24,11.7
EYRE,BENJAMIN,m,GBR,24-27 Mar 2022,qual,PH,14,11.55
EYRE,BENJAMIN,m,GBR,24-27 Mar 2022,qual,SR,22,12.45
EYRE,BENJAMIN,m,GBR,24-27 Mar 2022,qual,VT,17,13.75
FEDERICI,ARES,m,ITA,27-30 Apr 2023,qual,FX,10,13.333
FEDERICI,ARES,m,ITA,27-30 Apr 2023,qual,HB,13,13.033
FEDERICI,ARES,m,ITA,27-30 Apr 2023,qual,SR,23,12.8
FEDERICI,ARES,m,ITA,27-30 Apr 2023,qual,VT,14,13.9
FEDERICI,ARES,m,ITA,27-30 Apr 2023,qual,VT,14,12.866
FELLOWS,KORBEN,m,GBR,24-27 Mar 2022,qual,HB,12,12.7
FELLOWS,KORBEN,m,GBR,24-27 Mar 2022,final,PH,6,12
FELLOWS,KORBEN,m,GBR,24-27 Mar 2022,qual,PH,3,13.15
FELLOWS,KORBEN,m,GBR,24-27 Mar 2022,qual,SR,16,12.75
FENTON,GEORGIA MAE,m,ENG,"29 Jul-2 Aug, 2023",AAqual,VT,NA,13.15
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAfinal,FX,18,10
FERNANDO,RUCHIRA,m,SRI,29 Jul-2 Aug 2022,qual,FX,31,11.2
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAfinal,HB,17,9.7
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAfinal,PB,17,11.85
FERNANDO,RUCHIRA,m,SRI,29 Jul-2 Aug 2022,qual,PB,33,11.25
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAfinal,PH,14,12.4
FERNANDO,RUCHIRA,m,SRI,29 Jul-2 Aug 2022,qual,PH,22,12
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAfinal,SR,17,10.45
FERNANDO,RUCHIRA,m,SRI,29 Jul-2 Aug 2022,qual,SR,32,10.25
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAfinal,VT,17,10.65
FERNANDO,RUCHIRA,m,SRI,"29 Jul-2 Aug, 2023",AAqual,VT,NA,13.15
FERNANDO,RUCHIRA,m,SRI,29 Jul-2 Aug 2022,qual,HB,32,10.7
FLORENCIO,TOMAS,m,BRA,17-19 Mar 2023,qual,FX,32,13.2
FLORENCIO,TOMAS,m,BRA,17-19 Mar 2023,qual,HB,16,13.45
FLORENCIO,TOMAS,m,BRA,17-19 Mar 2023,qual,PB,44,12.8
FLORENCIO,TOMAS,m,BRA,17-19 Mar 2023,qual,PH,38,11.9
FLORENCIO,TOMAS,m,BRA,17-19 Mar 2023,qual,SR,26,13.25
FLORENCIO,TOMAS,m,BRA,17-19 Mar 2023,qual,VT,24,13.95
FOX,DANIEL,m,IRL,18-21 Aug 2022,qual,FX,100,11.666
FOX,DANIEL,m,IRL,18-21 Aug 2022,qual,HB,92,11.966
FOX,DANIEL,m,IRL,18-21 Aug 2022,qual,PB,66,12.866
FOX,DANIEL,m,IRL,18-21 Aug 2022,qual,PH,53,12.8
FOX,DANIEL,m,IRL,18-21 Aug 2022,qual,SR,21,13.733
FOX,DANIEL,m,IRL,18-21 Aug 2022,qual,VT,79,13.2
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,AAfinal,FX,12,13.866
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,qual,FX,23,13.9
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,AAfinal,HB,21,12.1
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,qual,HB,12,14.266
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,AAfinal,PB,24,11.533
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,final,PB,8,14.7
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,qual,PB,7,15.066
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,AAfinal,PH,11,13.166
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,qual,PH,65,12.533
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,AAfinal,SR,9,13.6
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,qual,SR,15,13.933
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,AAfinal,VT,23,12.833
FRASER,JOE,m,GBR,29 Oct 2022 - 6 Nov 2022,qual,VT,34,14.266
FRASER,JOE,m,GBR,24-27 Mar 2022,qual,FX,17,13.1
FRASER,JOE,m,GBR,24-27 Mar 2022,final,HB,1,14.4
FRASER,JOE,m,GBR,24-27 Mar 2022,qual,HB,1,14.35
FRASER,JOE,m,GBR,24-27 Mar 2022,final,PB,2,14.466
FRASER,JOE,m,GBR,24-27 Mar 2022,qual,PB,1,15.35
FRASER,JOE,m,GBR,24-27 Mar 2022,final,PH,1,14
FRASER,JOE,m,GBR,24-27 Mar 2022,qual,PH,1,14.1
FRASER,JOE,m,GBR,24-27 Mar 2022,qual,SR,3,13.9
FRASER,JOE,m,GBR,24-27 Mar 2022,qual,VT,12,14.1
FRASER,JOE,m,GBR,18-21 Aug 2022,qual,FX,29,13.633
FRASER,JOE,m,GBR,18-21 Aug 2022,qual,HB,15,13.7
FRASER,JOE,m,GBR,18-21 Aug 2022,TeamFinal,HB,4,13.9
FRASER,JOE,m,GBR,18-21 Aug 2022,final,PB,1,15.333
FRASER,JOE,m,GBR,18-21 Aug 2022,qual,PB,1,15.066
FRASER,JOE,m,GBR,18-21 Aug 2022,TeamFinal,PB,3,15.166
FRASER,JOE,m,GBR,18-21 Aug 2022,final,PH,8,13.9
FRASER,JOE,m,GBR,18-21 Aug 2022,qual,PH,1,14.6
FRASER,JOE,m,GBR,18-21 Aug 2022,TeamFinal,PH,2,14.433
FRASER,JOE,m,GBR,18-21 Aug 2022,qual,SR,9,14.266
FRASER,JOE,m,GBR,18-21 Aug 2022,TeamFinal,SR,3,14.1
FRASER,JOE,m,GBR,18-21 Aug 2022,qual,VT,26,14.3
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,final,HB,7,12.266
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,final,PB,1,15
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,qual,PB,2,14.6
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,final,PH,1,14.833
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,qual,PH,1,14.65
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,final,SR,4,14.1
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,qual,SR,2,14.45
FRASER,JOE,m,ENG,29 Jul-2 Aug 2022,qual,HB,1,14.5
FREY,ANDRIN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,FX,60,13.233
FREY,ANDRIN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,HB,130,10.866
FREY,ANDRIN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,PB,127,12.3
FREY,ANDRIN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,PH,96,11.866
FREY,ANDRIN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,SR,90,12.566
FREY,ANDRIN,m,SUI,29 Oct 2022 - 6 Nov 2022,qual,VT,128,12.6
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,FX,12,14.033
FREY,ANDRIN,m,SUI,18-21 Aug 2022,TeamFinal,FX,23,13.4
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,HB,40,13.233
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,PB,65,12.9
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,PH,75,12
FREY,ANDRIN,m,SUI,18-21 Aug 2022,TeamFinal,PH,15,13.2
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,SR,58,13
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,VT,30,14.233
FREY,ANDRIN,m,SUI,18-21 Aug 2022,TeamFinal,VT,23,13.4
FREY,ANDRIN,m,SUI,18-21 Aug 2022,final,VT,4,14.3
FREY,ANDRIN,m,SUI,18-21 Aug 2022,qual,VT,8,14.533
FRICK,AIDEN MICHAEL,m,AUS,1-5 Aug 2023,qual,FX,57,12.5
FRICK,AIDEN MICHAEL,m,AUS,1-5 Aug 2023,qual,HB,54,12.2
FRICK,AIDEN MICHAEL,m,AUS,1-5 Aug 2023,qual,PB,28,13.366
FRICK,AIDEN MICHAEL,m,AUS,1-5 Aug 2023,qual,PH,53,11.9
FRICK,AIDEN MICHAEL,m,AUS,1-5 Aug 2023,qual,SR,70,11.9
FRICK,AIDEN MICHAEL,m,AUS,1-5 Aug 2023,qual,VT,65,13.066
FU ALLEN,WILLIAM,m,NZL,29 Oct 2022 - 6 Nov 2022,qual,FX,121,11.633
FU ALLEN,WILLIAM,m,NZL,29 Oct 2022 - 6 Nov 2022,qual,PB,139,11.066
FU ALLEN,WILLIAM,m,NZL,29 Oct 2022 - 6 Nov 2022,qual,PH,130,9.9
FU ALLEN,WILLIAM,m,NZL,29 Oct 2022 - 6 Nov 2022,qual,VT,89,13.566
FU ALLEN,WILLIAM,m,NZL,29 Oct 2022 - 6 Nov 2022,qual,VT,25,12
FU ALLEN,WILLIAM,m,NZL,29 Jul-2 Aug 2022,qual,FX,22,12.35
FU ALLEN,WILLIAM,m,NZL,29 Jul-2 Aug 2022,qual,PH,39,8.2
FU ALLEN,WILLIAM,m,NZL,29 Jul-2 Aug 2022,qual,SR,25,12.35
FUALLEN,WILLIAM,m,NZL,05-06 May 2023,AAfinal,FX,NA,13.533
FUALLEN,WILLIAM,m,NZL,05-06 May 2023,AAfinal,PB,NA,11.2
FUALLEN,WILLIAM,m,NZL,05-06 May 2023,AAfinal,PH,NA,12.133
FUALLEN,WILLIAM,m,NZL,05-06 May 2023,AAfinal,VT,NA,13.633
