LastName,FirstName,Gender,Country,Date,Round,Apparatus,Rank,Score
DEMARSICO,LARA ALBERTINA,w,ARG,1-5 Aug 2023,qual,FX,28,11.366
DEMARSICO,LARA ALBERTINA,w,ARG,1-5 Aug 2023,qual,UB,30,10.733
DEMARSICO,LARA ALBERTINA,w,ARG,1-5 Aug 2023,qual,VT,41,11.66
DENOMMEE,LAURIE,w,CAN,29 Oct 2022 - 6 Nov 2022,qual,FX,22,13.266
DENOMMEE,LAURIE,w,CAN,29 Oct 2022 - 6 Nov 2022,qual,UB,48,12.866
DENOMMEE,LAURIE,w,CAN,29 Oct 2022 - 6 Nov 2022,qual,VT,36,13.4
DENOMMEE,LAURIE,w,CAN,"29 Jul-2 Aug, 2023",AAfinal,BB,14,10.9
DENOMMEE,LAURIE,w,CAN,29 Jul-2 Aug 2022,qual,BB,18,11.7
DENOMMEE,LAURIE,w,CAN,"29 Jul-2 Aug, 2023",AAfinal,FX,2,13.15
DENOMMEE,LAURIE,w,CAN,29 Jul-2 Aug 2022,qual,FX,7,12.65
DENOMMEE,LAURIE,w,CAN,"29 Jul-2 Aug, 2023",AAfinal,UB,7,12.45
DENOMMEE,LAURIE,w,CAN,29 Jul-2 Aug 2022,qual,UB,10,12.45
DENOMMEE,LAURIE,w,CAN,"29 Jul-2 Aug, 2023",AAfinal,VT,6,13.2
DENOMMEE,LAURIE,w,CAN,29 Jul-2 Aug 2022,final,VT,2,12.9
DENOMMEE,LAURIE,w,CAN,29 Jul-2 Aug 2022,qual,VT,2,12.9
DEREK,ANA,w,CRO,11-14 Aug 2022,qual,BB,20,12.666
DEREK,ANA,w,CRO,11-14 Aug 2022,qual,FX,20,12.766
DERWAEL,NINA,w,BEL,29 Oct 2022 - 6 Nov 2022,qual,BB,29,12.566
DERWAEL,NINA,w,BEL,29 Oct 2022 - 6 Nov 2022,final,UB,3,14.7
DERWAEL,NINA,w,BEL,29 Oct 2022 - 6 Nov 2022,qual,UB,2,14.7
DEVILLARD,COLINE,w,FRA,29 Oct 2022 - 6 Nov 2022,qual,VT,5,14.433
DEVILLARD,COLINE,w,FRA,29 Oct 2022 - 6 Nov 2022,final,VT,3,13.833
DEVILLARD,COLINE,w,FRA,29 Oct 2022 - 6 Nov 2022,qual,VT,3,14.166
DEVILLARD,COLINE,w,FRA,11-16 Apr 2023,qual,BB,18,12.333
DEVILLARD,COLINE,w,FRA,11-16 Apr 2023,qual,VT,1,14.366
DEVILLARD,COLINE,w,FRA,11-16 Apr 2023,final,VT,1,13.3
DEVILLARD,COLINE,w,FRA,11-16 Apr 2023,qual,VT,1,13.366
DEVILLARD,COLINE,w,FRA,1-4 Mar 2023,final,BB,6,12.6
DEVILLARD,COLINE,w,FRA,1-4 Mar 2023,qual,BB,8,12.9
DEVILLARD,COLINE,w,FRA,9-12 Mar 2023,final,VT,1,14.333
DEVILLARD,COLINE,w,FRA,9-12 Mar 2023,qual,VT,7,12.633
DEVILLARD,COLINE,w,FRA,1-4 Mar 2023,final,VT,1,14.4
DEVILLARD,COLINE,w,FRA,1-4 Mar 2023,qual,VT,1,13.833
DEVILLARD,COLINE,w,FRA,9-12 Mar 2023,final,VT,1,13.033
DEVILLARD,COLINE,w,FRA,9-12 Mar 2023,qual,VT,7,12.6
DEVILLARD,COLINE,w,FRA,1-4 Mar 2023,final,VT,1,13.2
DEVILLARD,COLINE,w,FRA,1-4 Mar 2023,qual,VT,1,12.966
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,AAfinal,BB,14,10.9
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,qual,BB,21,10.6
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,AAfinal,FX,7,12.1
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,final,FX,8,11.7
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,qual,FX,10,12.05
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,AAfinal,UB,12,11.45
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,qual,UB,18,11.35
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,AAfinal,VT,15,11.9
DIAZ,KARELYS,w,PUR,24-28 Jun 2023,qual,VT,8,12.85
DIAZ,NICOLE,w,PUR,29 Oct 2022 - 6 Nov 2022,qual,BB,131,10.066
DIAZ,NICOLE,w,PUR,29 Oct 2022 - 6 Nov 2022,qual,FX,106,11.833
DIAZ,NICOLE,w,PUR,29 Oct 2022 - 6 Nov 2022,qual,UB,120,10.766
DIAZ,NICOLE,w,PUR,29 Oct 2022 - 6 Nov 2022,qual,VT,107,12.4
DIAZ,STELLA,w,PUR,24-28 Jun 2023,AAfinal,BB,18,10.5
DIAZ,STELLA,w,PUR,24-28 Jun 2023,final,BB,4,11.4
DIAZ,STELLA,w,PUR,24-28 Jun 2023,qual,BB,6,11.85
DIAZ,STELLA,w,PUR,24-28 Jun 2023,AAfinal,FX,12,11.15
DIAZ,STELLA,w,PUR,24-28 Jun 2023,qual,FX,24,11.25
DIAZ,STELLA,w,PUR,24-28 Jun 2023,AAfinal,UB,11,11.65
DIAZ,STELLA,w,PUR,24-28 Jun 2023,final,UB,6,12.05
DIAZ,STELLA,w,PUR,24-28 Jun 2023,qual,UB,9,12.35
DIAZ,STELLA,w,PUR,24-28 Jun 2023,AAfinal,VT,16,11.85
DIAZ,STELLA,w,PUR,24-28 Jun 2023,qual,VT,19,12.55
DIMITRIOU,EVANGELINA,w,CYP,11-16 Apr 2023,qual,BB,115,8.766
DIMITRIOU,EVANGELINA,w,CYP,11-16 Apr 2023,qual,FX,73,11.666
DIMITRIOU,EVANGELINA,w,CYP,11-16 Apr 2023,qual,UB,118,7.233
DIMITRIOU,EVANGELINA,w,CYP,11-16 Apr 2023,qual,VT,102,11.866
DONNELLY,TARA,w,GBR,24-27 Mar 2022,qual,BB,12,11.75
DONNELLY,TARA,w,GBR,24-27 Mar 2022,qual,FX,42,11.3
DONNELLY,TARA,w,GBR,24-27 Mar 2022,qual,UB,35,10.65
DONNELLY,TARA,w,GBR,24-27 Mar 2022,final,VT,7,12.8
DONNELLY,TARA,w,GBR,24-27 Mar 2022,qual,VT,18,12.9
DONNELLY,TARA,w,GBR,24-27 Mar 2022,final,VT,7,12.35
DONNELLY,TARA,w,GBR,24-27 Mar 2022,qual,VT,18,12.25
DONNELLY,TARA,w,IOM,"29 Jul-2 Aug, 2023",AAfinal,BB,8,11.85
DONNELLY,TARA,w,IOM,29 Jul-2 Aug 2022,qual,BB,31,10.1
DONNELLY,TARA,w,IOM,"29 Jul-2 Aug, 2023",AAfinal,FX,15,11.3
DONNELLY,TARA,w,IOM,29 Jul-2 Aug 2022,qual,FX,23,11.6
DONNELLY,TARA,w,IOM,"29 Jul-2 Aug, 2023",AAfinal,UB,13,11.1
DONNELLY,TARA,w,IOM,29 Jul-2 Aug 2022,qual,UB,25,11.05
DONNELLY,TARA,w,IOM,"29 Jul-2 Aug, 2023",AAfinal,VT,12,12.8
DONNELLY,TARA,w,IOM,29 Jul-2 Aug 2022,qual,VT,13,11.9
DOR,GEFFEN,w,ISR,11-14 Aug 2022,qual,BB,92,10.433
DOR,GEFFEN,w,ISR,11-14 Aug 2022,qual,FX,78,11.433
DOR,GEFFEN,w,ISR,11-14 Aug 2022,qual,UB,110,8.966
DOR,GEFFEN,w,ISR,25-28 May 2023,qual,BB,21,10.866
DOR,GEFFEN,w,ISR,25-28 May 2023,qual,FX,11,11.6
DOR,GEFFEN,w,ISR,25-28 May 2023,qual,UB,18,9.966
DOWLING,JESSICA,w,CAN,25-28 May 2023,qual,BB,14,12.066
DOWLING,JESSICA,w,CAN,25-28 May 2023,final,FX,7,12.033
DOWLING,JESSICA,w,CAN,25-28 May 2023,qual,FX,7,12.1
DOWLING,JESSICA,w,CAN,25-28 May 2023,final,UB,8,11.066
DOWLING,JESSICA,w,CAN,25-28 May 2023,qual,UB,6,12.633
DOWLING,JESSICA,w,CAN,27-30 Apr 2023,qual,BB,22,10.833
DOWLING,JESSICA,w,CAN,27-30 Apr 2023,qual,FX,9,12.133
DOWLING,JESSICA,w,CAN,27-30 Apr 2023,final,UB,6,12.733
DOWLING,JESSICA,w,CAN,27-30 Apr 2023,qual,UB,6,12.766
DOWLING,JESSICA,w,CAN,27-30 Apr 2023,qual,VT,21,12.6
DOWLING,JESSICA,w,CAN,27-30 Apr 2023,qual,VT,21,11
DOWNIE,REBECCA,w,GBR,24-27 Mar 2022,qual,BB,9,11.95
DOWNIE,REBECCA,w,GBR,24-27 Mar 2022,qual,FX,10,12.5
DOWNIE,REBECCA,w,GBR,24-27 Mar 2022,qual,UB,2,13.6
DOWNIE,REBECCA,w,GBR,24-27 Mar 2022,qual,VT,23,12.8
DOWNIE,REBECCA,w,GBR,23-26 Mar 2023,qual,BB,3,12.95
DOWNIE,REBECCA,w,GBR,23-26 Mar 2023,final,UB,1,14.35
DOWNIE,REBECCA,w,GBR,23-26 Mar 2023,qual,UB,1,14.25
DOWNIE,REBECCA,w,GBR,11-16 Apr 2023,final,UB,2,14.233
DOWNIE,REBECCA,w,GBR,11-16 Apr 2023,qual,UB,4,14.366
DRNCOVA,ELISKA,w,CZE,11-16 Apr 2023,qual,BB,83,10.2
DRNCOVA,ELISKA,w,CZE,11-16 Apr 2023,qual,FX,53,11.966
DRNCOVA,ELISKA,w,CZE,11-16 Apr 2023,qual,UB,47,12.433
DRNCOVA,ELISKA,w,CZE,11-16 Apr 2023,qual,VT,88,12.166
DRNCOVA,ELISKA,w,CZE,23-26 Feb 2023,qual,BB,22,12.066
DRNCOVA,ELISKA,w,CZE,23-26 Feb 2023,qual,UB,19,11.266
DU,SIYU,w,CHN,1-5 Aug 2023,qual,FX,16,12.033
DU,SIYU,w,CHN,1-5 Aug 2023,final,UB,1,13.833
DU,SIYU,w,CHN,1-5 Aug 2023,qual,UB,1,14.366
DU,SIYU,w,CHN,1-5 Aug 2023,qual,VT,8,13.1
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,AAfinal,BB,19,10.25
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,qual,BB,20,10.9
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,AAfinal,FX,15,10.9
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,qual,FX,26,11.1
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,AAfinal,UB,18,7.55
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,qual,UB,31,8.8
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,AAfinal,VT,19,11.1
DUCAS,LAUREN,w,CUB,24-28 Jun 2023,qual,VT,29,11.8
DUFFUS,JAMILIA,w,JAM,24-28 Jun 2023,qual,BB,34,7.45
DUFFUS,JAMILIA,w,JAM,24-28 Jun 2023,qual,FX,36,8.05
DUFFUS,JAMILIA,w,JAM,24-28 Jun 2023,qual,UB,34,7.05
DUFFUS,JAMILIA,w,JAM,24-28 Jun 2023,qual,VT,25,12.2
DUNBAR,COURTNEY,w,GBR,23-26 Mar 2023,qual,BB,33,10.3
DUNBAR,COURTNEY,w,GBR,23-26 Mar 2023,qual,FX,28,11.2
DUNBAR,COURTNEY,w,GBR,23-26 Mar 2023,qual,UB,41,9.3
DUNBAR,COURTNEY,w,GBR,23-26 Mar 2023,qual,VT,35,11.85
DUTA,ANTONIA,w,ROU,11-14 Aug 2022,qual,BB,80,11.066
DUTA,ANTONIA,w,ROU,11-14 Aug 2022,qual,FX,83,11.333
DUTA,ANTONIA,w,ROU,11-14 Aug 2022,qual,UB,41,12.4
DUTA,ANTONIA,w,ROU,11-14 Aug 2022,qual,VT,65,12.5
DANDOIS,MARGAUX,w,BEL,1-4 Jun 2023,qual,BB,9,11.967
DANDOIS,MARGAUX,w,BEL,1-4 Jun 2023,final,FX,8,12.267
DANDOIS,MARGAUX,w,BEL,1-4 Jun 2023,qual,FX,3,13.067
DANDOIS,MARGAUX,w,BEL,1-4 Jun 2023,qual,UB,3,12.833
DANDOIS,MARGAUX,w,BEL,1-4 Jun 2023,final,UB,3,12.2
DICELLO,KAYLA,w,USA,19-20 Aug 2022,qual,BB,NA,13.8
DICELLO,KAYLA,w,USA,19-20 Aug 2022,final,BB,NA,13.55
DICELLO,KAYLA,w,USA,19-20 Aug 2022,qual,FX,NA,13.85
DICELLO,KAYLA,w,USA,19-20 Aug 2022,final,FX,NA,13.65
DICELLO,KAYLA,w,USA,19-20 Aug 2022,qual,UB,NA,14.1
DICELLO,KAYLA,w,USA,19-20 Aug 2022,final,UB,NA,13.5
DICELLO,KAYLA,w,USA,19-20 Aug 2022,qual,VT,NA,14.2
DICELLO,KAYLA,w,USA,19-20 Aug 2022,final,VT,NA,14.3
DICELLO,KAYLA,w,USA,26-27 Aug 2023,qual,BB,NA,11.7
DICELLO,KAYLA,w,USA,26-27 Aug 2023,final,BB,NA,12.75
DICELLO,KAYLA,w,USA,26-27 Aug 2023,qual,FX,NA,13.5
DICELLO,KAYLA,w,USA,26-27 Aug 2023,final,FX,NA,13.75
DICELLO,KAYLA,w,USA,26-27 Aug 2023,qual,UB,NA,12.3
DICELLO,KAYLA,w,USA,26-27 Aug 2023,final,UB,NA,13.8
DICELLO,KAYLA,w,USA,26-27 Aug 2023,qual,VT,NA,14
DICELLO,KAYLA,w,USA,26-27 Aug 2023,final,VT,NA,14.1
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,qual,BB,NA,12.65
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,final,BB,NA,12.3
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,qual,FX,NA,13.15
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,final,FX,NA,13.15
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,qual,UB,NA,11.55
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,final,UB,NA,12.3
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,qual,VT,NA,14.3
DISIDORE,AMELIA,w,USA,19-20 Aug 2022,final,VT,NA,14.3
DISIDORE,AMELIA,w,USA,25-27 Feb 2022,AAfinal,BB,22,11.15
DISIDORE,AMELIA,w,USA,25-27 Feb 2022,AAfinal,FX,16,12.35
DISIDORE,AMELIA,w,USA,25-27 Feb 2022,AAfinal,UB,23,10.05
DISIDORE,AMELIA,w,USA,25-27 Feb 2022,AAfinal,VT,NA,13.15
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,qual,BB,NA,13.3
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,final,BB,NA,12.3
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,qual,FX,NA,13.35
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,final,FX,NA,13.45
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,qual,UB,NA,12.55
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,final,UB,NA,12.75
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,qual,VT,NA,13.85
DISIDORE,AMELIA,w,USA,26-27 Aug 2023,final,VT,NA,14
DISIDORE,AMELIA,w,USA,24-26 Feb 2023,AAfinal,BB,16,11.8
DISIDORE,AMELIA,w,USA,24-26 Feb 2023,AAfinal,FX,4,13.2
DISIDORE,AMELIA,w,USA,24-26 Feb 2023,AAfinal,UB,27,11.3
DISIDORE,AMELIA,w,USA,24-26 Feb 2023,AAfinal,VT,NA,13.85
DISIDORE,GABBY,w,USA,24-26 Feb 2023,AAfinal,UB,32,9.35
DOR,GEFFEN,w,ISR,1-4 Jun 2023,qual,BB,10,11.833
DRASER,SKYLAR,w,USA,25-27 Feb 2022,AAfinal,BB,18,12.15
DRASER,SKYLAR,w,USA,25-27 Feb 2022,AAfinal,FX,21,11.65
DRASER,SKYLAR,w,USA,25-27 Feb 2022,AAfinal,UB,13,12.8
DRASER,SKYLAR,w,USA,25-27 Feb 2022,AAfinal,VT,NA,12.35
DRAYTON,AMARI,w,USA,24-26 Feb 2023,AAfinal,BB,29,9.65
DRAYTON,AMARI,w,USA,24-26 Feb 2023,AAfinal,FX,23,11.5
DRAYTON,AMARI,w,USA,24-26 Feb 2023,AAfinal,UB,20,11.85
DRAYTON,AMARI,w,USA,24-26 Feb 2023,AAfinal,VT,NA,13.2
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,AAfinal,BB,7,12.3
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,AAfinal,FX,7,12.133
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,AAfinal,UB,16,11
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,AAfinal,VT,16,12.333
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,qual,BB,24,11.533
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,qual,FX,18,11.866
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,qual,UB,31,10.666
EDWARDS,AMANDA,w,AUS,1-5 Aug 2023,qual,VT,38,11.76
EISENEGGER,MARTINA,w,SUI,11-16 Apr 2023,qual,BB,97,9.7
EISENEGGER,MARTINA,w,SUI,11-16 Apr 2023,qual,UB,65,11.666
ELBE,DARJA,w,LAT,11-14 Aug 2022,qual,BB,113,9
ELBE,DARJA,w,LAT,11-14 Aug 2022,qual,UB,113,8.2
ELPITIYA BADALG D,,w,SRI,"29 Jul-2 Aug, 2023",AAfinal,BB,17,10.55
ELPITIYA BADALG D,,w,SRI,"29 Jul-2 Aug, 2023",AAfinal,UB,17,10.5
ELPITIYA BADALGE DONA,MILKA GEHANI,w,SRI,29 Oct 2022 - 6 Nov 2022,qual,FX,143,6.7
ELPITIYA BADALGE DONA,MILKA GEHANI,w,SRI,29 Jul-2 Aug 2022,qual,BB,33,9.75
ELPITIYA BADALGE DONA,MILKA GEHANI,w,SRI,29 Jul-2 Aug 2022,qual,FX,30,10.65
ELPITIYA BADALGE DONA,MILKA GEHANI,w,SRI,29 Jul-2 Aug 2022,qual,UB,14,12
EMEINIDOU,ALEXANDRA,w,GRE,9-12 Mar 2023,qual,FX,28,11.366
EMEINIDOU,ALEXANDRA,w,GRE,9-12 Mar 2023,qual,VT,19,11.166
EMEINIDOU,ALEXANDRA,w,GRE,9-12 Mar 2023,qual,VT,19,11.8
ENGHELS,FIEN,w,BEL,11-14 Aug 2022,qual,BB,19,12.7
ENGHELS,FIEN,w,BEL,11-14 Aug 2022,qual,UB,36,12.6
ENGHELS,FIEN,w,BEL,11-14 Aug 2022,TeamFinal,UB,22,12.633
ENGHELS,FIEN,w,BEL,11-16 Apr 2023,final,BB,8,11.433
ENGHELS,FIEN,w,BEL,11-16 Apr 2023,qual,BB,7,12.833
ENGHELS,FIEN,w,BEL,11-16 Apr 2023,qual,UB,10,13.933
ENGHELS,FIEN,w,BEL,17-19 Mar 2023,qual,BB,27,12
ENGHELS,FIEN,w,BEL,17-19 Mar 2023,final,UB,3,13.666
ENGHELS,FIEN,w,BEL,17-19 Mar 2023,qual,UB,4,13.85
EOM,DOHYUN,w,KOR,29 Oct 2022 - 6 Nov 2022,qual,BB,119,10.5
EOM,DOHYUN,w,KOR,29 Oct 2022 - 6 Nov 2022,qual,FX,53,12.633
EOM,DOHYUN,w,KOR,29 Oct 2022 - 6 Nov 2022,qual,UB,42,13.066
EOM,DOHYUN,w,KOR,29 Oct 2022 - 6 Nov 2022,qual,VT,95,12.6
ERCEGOVIC,ANTEA,w,CRO,11-16 Apr 2023,qual,FX,115,9.966
ERICHSEN,JULIE,w,NOR,11-16 Apr 2023,qual,UB,40,12.566
ERICHSEN,JULIE,w,NOR,11-16 Apr 2023,qual,VT,104,11.866
ERICHSEN,JULIE,w,NOR,27-30 Apr 2023,qual,UB,16,11.766
ERICHSEN,JULIE,w,NOR,23-26 Feb 2023,final,UB,6,12.566
ERICHSEN,JULIE,w,NOR,23-26 Feb 2023,qual,UB,8,12.7
ERICHSEN,JULIE,w,NOR,27-30 Apr 2023,qual,VT,13,12.966
ERICHSEN,JULIE,w,NOR,23-26 Feb 2023,qual,VT,11,12.833
ERICHSEN,JULIE,w,NOR,27-30 Apr 2023,qual,VT,13,12.1
ERICHSEN,JULIE,w,NOR,23-26 Feb 2023,qual,VT,11,12.066
ERIKSSON,ALVA,w,SWE,29 Oct 2022 - 6 Nov 2022,qual,BB,124,10.3
ERIKSSON,ALVA,w,SWE,29 Oct 2022 - 6 Nov 2022,qual,FX,81,12.2
ERIKSSON,ALVA,w,SWE,29 Oct 2022 - 6 Nov 2022,qual,UB,84,12.033
ERIKSSON,ALVA,w,SWE,29 Oct 2022 - 6 Nov 2022,qual,VT,133,11.766
ERIKSSON,ALVA,w,SWE,11-14 Aug 2022,qual,BB,72,11.266
ERIKSSON,ALVA,w,SWE,11-14 Aug 2022,qual,FX,51,12
ERIKSSON,ALVA,w,SWE,11-14 Aug 2022,qual,UB,52,11.933
ERIKSSON,ALVA,w,SWE,11-14 Aug 2022,qual,VT,104,11.566
ESCALERA,NATALIA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,BB,71,11.6
ESCALERA,NATALIA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,FX,42,12.833
ESCALERA,NATALIA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,UB,45,12.966
ESCALERA,NATALIA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,VT,66,12.966
ESCALERA,NATALIA,w,MEX,29 Oct 2022 - 6 Nov 2022,qual,VT,21,13.066
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,AAfinal,BB,1,13
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,qual,BB,8,11.65
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,AAfinal,FX,2,12.85
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,final,FX,2,13.4
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,qual,FX,2,13.25
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,AAfinal,UB,15,11
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,final,UB,5,12.1
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,qual,UB,1,13.55
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,AAfinal,VT,11,12.55
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,qual,VT,4,13.65
ESCALERA,NATALIA,w,MEX,24-28 Jun 2023,qual,VT,4,13.2
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,AAfinal,BB,17,10.65
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,final,BB,6,11.2
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,qual,BB,10,11.55
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,AAfinal,FX,8,11.95
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,final,FX,7,12
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,qual,FX,6,12.45
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,AAfinal,UB,9,11.8
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,final,UB,8,9.75
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,qual,UB,8,12.35
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,AAfinal,VT,7,12.75
ESCOBAR,GINNA,w,COL,24-28 Jun 2023,qual,VT,12,12.8
ESCOBAR,GINNA,w,COL,9-12 Mar 2023,qual,VT,14,12.766
ESCOBAR,GINNA,w,COL,9-12 Mar 2023,qual,VT,14,11.333
ESCOBAR BETANCUR,GINNA,w,COL,9-12 Mar 2023,qual,BB,43,10.233
ESCOBAR BETANCUR,GINNA,w,COL,9-12 Mar 2023,qual,UB,20,11.466
ESPOSITO,MANILA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,BB,107,10.8
ESPOSITO,MANILA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,FX,14,13.466
ESPOSITO,MANILA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,UB,19,13.966
ESPOSITO,MANILA,w,ITA,29 Oct 2022 - 6 Nov 2022,qual,VT,33,13.566
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,AAfinal,BB,5,13.033
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,final,BB,2,13.7
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,qual,BB,8,12.833
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,AAfinal,FX,22,11.8
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,qual,FX,26,12.566
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,AAfinal,UB,17,12.5
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,qual,UB,52,12.266
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,AAfinal,VT,6,13.6
ESPOSITO,MANILA,w,ITA,11-16 Apr 2023,qual,VT,14,13.566
ESPOSITO,MANILA,w,ITA,23-26 Feb 2023,final,FX,2,13.566
ESPOSITO,MANILA,w,ITA,23-26 Feb 2023,qual,FX,4,13.333
ESPOSITO,MANILA,w,ITA,23-26 Feb 2023,final,VT,1,13.5
ESPOSITO,MANILA,w,ITA,23-26 Feb 2023,qual,VT,1,13.633
ESPOSITO,MANILA,w,ITA,23-26 Feb 2023,final,VT,1,12.966
ESPOSITO,MANILA,w,ITA,23-26 Feb 2023,qual,VT,1,13.133
EVAN,RUBY,w,GBR,23-26 Feb 2023,final,BB,6,13.033
EVAN,RUBY,w,GBR,23-26 Feb 2023,qual,BB,8,12.833
EVAN,RUBY,w,GBR,23-26 Feb 2023,final,FX,3,13.466
EVAN,RUBY,w,GBR,23-26 Feb 2023,qual,FX,2,13.5
EVAN,RUBY,w,GBR,23-26 Feb 2023,qual,UB,12,12.3
EVAN,RUBY,w,GBR,23-26 Feb 2023,final,VT,2,14
EVAN,RUBY,w,GBR,23-26 Feb 2023,qual,VT,2,13.9
EVAN,RUBY,w,GBR,23-26 Feb 2023,final,VT,2,12.366
EVAN,RUBY,w,GBR,23-26 Feb 2023,qual,VT,2,12.5
EVANS,MIA,w,GBR,24-27 Mar 2022,qual,BB,20,11.4
EVANS,MIA,w,GBR,24-27 Mar 2022,final,FX,8,12.75
EVANS,MIA,w,GBR,24-27 Mar 2022,qual,FX,8,12.6
EVANS,MIA,w,GBR,24-27 Mar 2022,qual,UB,38,10.55
EVANS,MIA,w,GBR,24-27 Mar 2022,qual,VT,14,13
EVANS,MIA,w,WAL,29 Jul-2 Aug 2022,qual,BB,28,10.55
EVANS,MIA,w,WAL,29 Jul-2 Aug 2022,qual,FX,33,10.4
EVANS,MIA,w,WAL,29 Jul-2 Aug 2022,qual,UB,20,11.6
EVANS,RUBY,w,GBR,23-26 Mar 2023,qual,BB,11,12.05
EVANS,RUBY,w,GBR,23-26 Mar 2023,final,FX,5,13
EVANS,RUBY,w,GBR,23-26 Mar 2023,qual,FX,7,12.45
EVANS,RUBY,w,GBR,23-26 Mar 2023,qual,UB,10,12.25
EVANS,RUBY,w,GBR,23-26 Mar 2023,final,VT,1,13.9
EVANS,RUBY,w,GBR,23-26 Mar 2023,qual,VT,2,14.1
EVANS,RUBY,w,GBR,23-26 Mar 2023,final,VT,1,12.65
EVANS,RUBY,w,GBR,23-26 Mar 2023,qual,VT,2,11.85
EVERY,AMIKA,w,ARU,24-28 Jun 2023,qual,BB,31,9.6
EVERY,AMIKA,w,ARU,24-28 Jun 2023,AAfinal,FX,20,3.2
EVERY,AMIKA,w,ARU,24-28 Jun 2023,qual,FX,32,10.25
EVERY,AMIKA,w,ARU,24-28 Jun 2023,qual,UB,26,9.8
EVERY,AMIKA,w,ARU,24-28 Jun 2023,qual,VT,31,11.7
EVERY,AMIKA,w,ARU,24-28 Jun 2023,qual,VT,9,12.9
EICHMAN,JORDIS,w,USA,24-26 Feb 2023,AAfinal,BB,5,12.95
