,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change,average_apparatus_rank
381,382,2023 Cottbus World Cup,CZE,qual,BB,11.0,12.666,"Cottbus, Germany",516,SONA ARTAMONOVA,-0.00015566037735849646,25.666666666666668
382,383,2023 Cottbus World Cup,CZE,qual,FX,13.0,12.466,"Cottbus, Germany",516,SONA ARTAMONOVA,0.0012594339622641567,49.0
383,384,2023 Senior European Championships,CZE,qual,BB,22.0,12.1,"Antalya, Turkey",457,SONA ARTAMONOVA,-0.00015566037735849646,25.666666666666668
384,385,2023 Senior European Championships,CZE,qual,FX,90.0,11.233,"Antalya, Turkey",457,SONA ARTAMONOVA,0.0012594339622641567,49.0
385,386,2023 Senior European Championships,CZE,qual,UB,68.0,11.566,"Antalya, Turkey",457,SONA ARTAMONOVA,-0.0002156862745098121,91.0
386,387,2023 Senior European Championships,CZE,qual,VT,80.0,12.3,"Antalya, Turkey",457,SONA ARTAMONOVA,0.005444444444444434,71.0
387,388,2023 52nd FIG Artistic Gymnastics World Championships,JPN,final,BB,5.0,14.066,"Antwerp, Belgium",304,URARA ASHIKAWA,-0.0014150943396226449,0.0
388,389,2023 52nd FIG Artistic Gymnastics World Championships,JPN,qual,BB,8.0,14.0,"Antwerp, Belgium",304,URARA ASHIKAWA,-0.0014150943396226449,0.0
389,390,2023 52nd FIG Artistic Gymnastics World Championships,JPN,TeamFinal,BB,,13.766,"Antwerp, Belgium",304,URARA ASHIKAWA,-0.0014150943396226449,0.0
390,391,2023 Cottbus World Cup,JPN,final,BB,2.0,14.066,"Cottbus, Germany",516,URARA ASHIKAWA,-0.0014150943396226449,0.0
391,392,2023 Cottbus World Cup,JPN,qual,BB,4.0,13.133,"Cottbus, Germany",516,URARA ASHIKAWA,-0.0014150943396226449,0.0
392,393,2023 Cottbus World Cup,JPN,qual,FX,10.0,12.666,"Cottbus, Germany",516,URARA ASHIKAWA,0,10.0
393,394,2022 British Gymnastics Championships,GBR,qual,BB,36.0,10.55,"Liverpool, England",853,AMELIE ATTWOOD,0,36.0
394,395,2022 British Gymnastics Championships,GBR,qual,FX,41.0,11.35,"Liverpool, England",853,AMELIE ATTWOOD,0,41.0
395,396,2022 British Gymnastics Championships,GBR,qual,UB,43.0,10.2,"Liverpool, England",853,AMELIE ATTWOOD,0,43.0
396,397,2022 British Gymnastics Championships,GBR,qual,VT,49.0,11.85,"Liverpool, England",853,AMELIE ATTWOOD,0,49.0
397,398,2023 Cairo World Cup,EGY,qual,BB,25.0,10.433,"Cairo, Egypt",457,NADA AWAD,0,25.0
398,399,2023 Cairo World Cup,EGY,qual,FX,33.0,9.9,"Cairo, Egypt",457,NADA AWAD,0,33.0
399,400,2023 Cairo World Cup,EGY,qual,UB,28.0,10.8,"Cairo, Egypt",457,NADA AWAD,0,28.0
400,401,2022 51st FIG Artistic Gymnastics World Championships,CYP,qual,BB,92.0,11.133,"Liverpool, England",639,TATIANA BACHURINA,-0.0007282608695652192,46.5
401,402,2022 51st FIG Artistic Gymnastics World Championships,CYP,qual,FX,128.0,11.333,"Liverpool, England",639,TATIANA BACHURINA,0.006336956521739132,67.5
402,403,2022 51st FIG Artistic Gymnastics World Championships,CYP,qual,UB,111.0,10.933,"Liverpool, England",639,TATIANA BACHURINA,0.00035869565217390735,56.5
403,404,2022 51st FIG Artistic Gymnastics World Championships,CYP,qual,VT,138.0,11.6,"Liverpool, England",639,TATIANA BACHURINA,-0.0016304347826086995,84.0
404,405,2022 Senior European Championships,CYP,qual,BB,52.0,11.766,"Munich, Germany",700,TATIANA BACHURINA,-0.0007282608695652192,46.5
405,406,2022 Senior European Championships,CYP,qual,FX,94.0,11.1,"Munich, Germany",700,TATIANA BACHURINA,0.006336956521739132,67.5
406,407,2022 Senior European Championships,CYP,qual,UB,79.0,11.0,"Munich, Germany",700,TATIANA BACHURINA,0.00035869565217390735,56.5
407,408,2022 Senior European Championships,CYP,qual,VT,98.0,11.666,"Munich, Germany",700,TATIANA BACHURINA,-0.0016304347826086995,84.0
408,409,BIRMINGHAM 2022 Commonwealth Games,CYP,AAfinal,BB,12.0,11.2,"Birmingham, England",731,TATIANA BACHURINA,-0.0007282608695652192,46.5
409,410,BIRMINGHAM 2022 Commonwealth Games,CYP,qual,BB,30.0,10.1,"Birmingham, England",731,TATIANA BACHURINA,-0.0007282608695652192,46.5
410,411,BIRMINGHAM 2022 Commonwealth Games,CYP,AAfinal,FX,16.0,10.75,"Birmingham, England",731,TATIANA BACHURINA,0.006336956521739132,67.5
411,412,BIRMINGHAM 2022 Commonwealth Games,CYP,qual,FX,32.0,10.6,"Birmingham, England",731,TATIANA BACHURINA,0.006336956521739132,67.5
412,413,BIRMINGHAM 2022 Commonwealth Games,CYP,AAfinal,UB,15.0,10.9,"Birmingham, England",731,TATIANA BACHURINA,0.00035869565217390735,56.5
413,414,BIRMINGHAM 2022 Commonwealth Games,CYP,qual,UB,21.0,11.6,"Birmingham, England",731,TATIANA BACHURINA,0.00035869565217390735,56.5
414,415,BIRMINGHAM 2022 Commonwealth Games,CYP,AAfinal,VT,16.0,11.75,"Birmingham, England",731,TATIANA BACHURINA,-0.0016304347826086995,84.0
415,416,2022 Baku World Cup,HUN,qual,UB,22.0,11.233,"Baku, Azerbaijan",853,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
416,417,2022 Baku World Cup,HUN,final,VT,2.0,13.333,"Baku, Azerbaijan",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
417,418,2022 Baku World Cup,HUN,qual,VT,4.0,13.366,"Baku, Azerbaijan",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
418,419,2022 Baku World Cup,HUN,final,VT,2.0,13.2,"Baku, Azerbaijan",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
419,420,2022 Baku World Cup,HUN,qual,VT,4.0,13.1,"Baku, Azerbaijan",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
420,421,2022 Cairo World Cup,HUN,qual,UB,13.0,10.1,"Cairo, Egypt",853,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
421,422,2022 Cairo World Cup,HUN,final,VT,6.0,13.366,"Cairo, Egypt",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
422,423,2022 Cairo World Cup,HUN,qual,VT,6.0,12.966,"Cairo, Egypt",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
423,424,2022 Cairo World Cup,HUN,final,VT,6.0,11.933,"Cairo, Egypt",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
424,425,2022 Cairo World Cup,HUN,qual,VT,6.0,11.866,"Cairo, Egypt",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
425,426,2022 Doha World Cup,HUN,qual,BB,7.0,11.533,"Doha, Qatar",853,CSENGE MARIA BACSKAY,-0.0007803738317757001,43.5
426,427,2022 Doha World Cup,HUN,final,BB,8.0,11.133,"Doha, Qatar",853,CSENGE MARIA BACSKAY,-0.0007803738317757001,43.5
427,428,2022 Doha World Cup,HUN,qual,VT,2.0,13.366,"Doha, Qatar",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
428,429,2022 Doha World Cup,HUN,final,VT,2.0,13.3,"Doha, Qatar",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
429,430,2022 Doha World Cup,HUN,final,VT,2.0,13.0,"Doha, Qatar",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
430,431,2022 Doha World Cup,HUN,qual,VT,2.0,12.7,"Doha, Qatar",853,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
431,432,2022 Osijek World Challenge Cup,HUN,final,VT,4.0,13.4,"Osijek, Croatia",761,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
432,433,2022 Osijek World Challenge Cup,HUN,qual,VT,4.0,13.2,"Osijek, Croatia",761,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
433,434,2022 Osijek World Challenge Cup,HUN,final,VT,4.0,13.2,"Osijek, Croatia",761,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
434,435,2022 Osijek World Challenge Cup,HUN,qual,VT,4.0,12.966,"Osijek, Croatia",761,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
435,436,2023 Osijek World Challenge Cup,HUN,final,UB,6.0,12.466,"Osijek, Croatia",396,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
436,437,2023 Osijek World Challenge Cup,HUN,qual,UB,6.0,12.9,"Osijek, Croatia",396,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
437,438,2023 Osijek World Challenge Cup,HUN,final,VT,2.0,12.866,"Osijek, Croatia",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
438,439,2023 Osijek World Challenge Cup,HUN,qual,VT,8.0,13.0,"Osijek, Croatia",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
439,440,2023 Osijek World Challenge Cup,HUN,qual,VT,8.0,12.0,"Osijek, Croatia",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
440,441,2023 Osijek World Challenge Cup,HUN,final,VT,2.0,13.333,"Osijek, Croatia",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
441,442,2023 Tel Aviv World Challenge Cup,HUN,qual,UB,8.0,11.667,"Tel Aviv, Israel",396,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
442,443,2023 Tel Aviv World Challenge Cup,HUN,final,UB,7.0,9.267,"Tel Aviv, Israel",396,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
443,444,2023 Tel Aviv World Challenge Cup,HUN,qual,VT,4.0,12.967,"Tel Aviv, Israel",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
444,445,2023 Tel Aviv World Challenge Cup,HUN,final,VT,2.0,13.267,"Tel Aviv, Israel",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
445,446,2023 Tel Aviv World Challenge Cup,HUN,qual,VT,4.0,12.533,"Tel Aviv, Israel",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
446,447,2023 Tel Aviv World Challenge Cup,HUN,final,VT,2.0,13.033,"Tel Aviv, Israel",396,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
447,448,2022 51st FIG Artistic Gymnastics World Championships,HUN,qual,BB,82.0,11.366,"Liverpool, England",639,CSENGE MARIA BACSKAY,-0.0007803738317757001,43.5
448,449,2022 51st FIG Artistic Gymnastics World Championships,HUN,qual,FX,123.0,11.533,"Liverpool, England",639,CSENGE MARIA BACSKAY,0,123.0
449,450,2022 51st FIG Artistic Gymnastics World Championships,HUN,qual,UB,76.0,12.233,"Liverpool, England",639,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
450,451,2022 51st FIG Artistic Gymnastics World Championships,HUN,qual,VT,51.0,13.1,"Liverpool, England",639,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
451,452,2022 51st FIG Artistic Gymnastics World Championships,HUN,qual,VT,17.0,13.1,"Liverpool, England",639,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
452,453,2022 51st FIG Artistic Gymnastics World Championships,HUN,qual,VT,17.0,13.0,"Liverpool, England",639,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
453,454,2022 Senior European Championships,HUN,qual,BB,77.0,11.133,"Munich, Germany",700,CSENGE MARIA BACSKAY,-0.0007803738317757001,43.5
454,455,2022 Senior European Championships,HUN,qual,VT,19.0,13.3,"Munich, Germany",700,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
455,456,2022 Senior European Championships,HUN,qual,VT,9.0,13.3,"Munich, Germany",700,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
456,457,2022 Senior European Championships,HUN,TeamFinal,VT,9.0,13.8,"Munich, Germany",700,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
457,458,2022 Senior European Championships,HUN,qual,VT,9.0,13.1,"Munich, Germany",700,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
458,459,2023 52nd FIG Artistic Gymnastics World Championships,HUN,qual,UB,122.0,11.3,"Antwerp, Belgium",304,CSENGE MARIA BACSKAY,0.0001220400728597453,32.5
459,460,2023 52nd FIG Artistic Gymnastics World Championships,HUN,final,VT,8.0,13.4,"Antwerp, Belgium",304,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
460,461,2023 52nd FIG Artistic Gymnastics World Championships,HUN,qual,VT,23.0,13.8,"Antwerp, Belgium",304,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
461,462,2023 52nd FIG Artistic Gymnastics World Championships,HUN,qual,VT,11.0,13.8,"Antwerp, Belgium",304,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
462,463,2023 52nd FIG Artistic Gymnastics World Championships,HUN,final,VT,8.0,13.133,"Antwerp, Belgium",304,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
463,464,2023 52nd FIG Artistic Gymnastics World Championships,HUN,qual,VT,11.0,13.2,"Antwerp, Belgium",304,CSENGE MARIA BACSKAY,-0.0002422586520947193,7.888888888888889
464,465,2022 British Gymnastics Championships,GBR,qual,BB,35.0,10.6,"Liverpool, England",853,SACHA BAILEY,0.0,33.0
465,466,2022 British Gymnastics Championships,GBR,qual,FX,40.0,11.35,"Liverpool, England",853,SACHA BAILEY,-0.003424657534246575,39.5
466,467,2022 British Gymnastics Championships,GBR,qual,UB,44.0,10.2,"Liverpool, England",853,SACHA BAILEY,-0.002054794520547945,41.5
467,468,2022 British Gymnastics Championships,GBR,qual,VT,41.0,12.1,"Liverpool, England",853,SACHA BAILEY,-0.0032876712328767104,28.0
468,469,2022 British Gymnastics Championships,GBR,qual,VT,41.0,11.35,"Liverpool, England",853,SACHA BAILEY,-0.0032876712328767104,28.0
469,470,2023 British Gymnastics Championships,GBR,qual,BB,31.0,10.6,"Liverpool, England",488,SACHA BAILEY,0.0,33.0
470,471,2023 British Gymnastics Championships,GBR,qual,FX,39.0,10.1,"Liverpool, England",488,SACHA BAILEY,-0.003424657534246575,39.5
471,472,2023 British Gymnastics Championships,GBR,qual,UB,39.0,9.45,"Liverpool, England",488,SACHA BAILEY,-0.002054794520547945,41.5
472,473,2023 British Gymnastics Championships,GBR,qual,VT,15.0,12.25,"Liverpool, England",488,SACHA BAILEY,-0.0032876712328767104,28.0
473,474,2023 British Gymnastics Championships,GBR,qual,VT,15.0,10.9,"Liverpool, England",488,SACHA BAILEY,-0.0032876712328767104,28.0
474,475,2022 British Gymnastics Championships,GBR,qual,BB,40.0,10.3,"Liverpool, England",853,SHANNON BAKER,0.0036986301369863004,29.5
475,476,2022 British Gymnastics Championships,GBR,qual,FX,27.0,11.7,"Liverpool, England",853,SHANNON BAKER,0.0,21.5
476,477,2022 British Gymnastics Championships,GBR,qual,UB,30.0,10.9,"Liverpool, England",853,SHANNON BAKER,-0.003835616438356165,34.0
477,478,2022 British Gymnastics Championships,GBR,qual,VT,47.0,11.95,"Liverpool, England",853,SHANNON BAKER,0.0010958904109589051,37.5
478,479,2023 British Gymnastics Championships,GBR,qual,BB,19.0,11.65,"Liverpool, England",488,SHANNON BAKER,0.0036986301369863004,29.5
479,480,2023 British Gymnastics Championships,GBR,qual,FX,16.0,11.7,"Liverpool, England",488,SHANNON BAKER,0.0,21.5
480,481,2023 British Gymnastics Championships,GBR,qual,UB,38.0,9.5,"Liverpool, England",488,SHANNON BAKER,-0.003835616438356165,34.0
481,482,2023 British Gymnastics Championships,GBR,qual,VT,28.0,12.35,"Liverpool, England",488,SHANNON BAKER,0.0010958904109589051,37.5
482,483,2022 Senior European Championships,SVK,qual,UB,76.0,11.1,"Munich, Germany",700,ADELA BALCOVA,-0.0035679012345678977,87.0
483,484,2023 Senior European Championships,SVK,qual,BB,76.0,10.433,"Antalya, Turkey",457,ADELA BALCOVA,0,76.0
484,485,2023 Senior European Championships,SVK,qual,FX,106.0,10.666,"Antalya, Turkey",457,ADELA BALCOVA,0,106.0
485,486,2023 Senior European Championships,SVK,qual,UB,98.0,10.233,"Antalya, Turkey",457,ADELA BALCOVA,-0.0035679012345678977,87.0
486,487,2023 Senior European Championships,SVK,qual,VT,97.0,12.0,"Antalya, Turkey",457,ADELA BALCOVA,0,97.0
487,488,2023 Osijek World Challenge Cup,HUN,qual,FX,11.0,12.133,"Osijek, Croatia",396,HANNA BALZSAY,0,11.0
488,489,EnBW DTB Pokal Team Challenge 2023,BRA,qual,FX,34.0,11.4,"Stuttgart, Germany",488,GABRIELA BARBOSA,0,34.0
489,490,EnBW DTB Pokal Team Challenge 2023,BRA,qual,UB,25.0,12.25,"Stuttgart, Germany",488,GABRIELA BARBOSA,0,25.0
490,491,EnBW DTB Pokal Team Challenge 2023,BRA,qual,VT,31.0,12.65,"Stuttgart, Germany",488,GABRIELA BARBOSA,0,31.0
491,492,2023 52nd FIG Artistic Gymnastics World Championships,BRA,qual,BB,55.0,12.4,"Antwerp, Belgium",304,JADE BARBOSA,0.006666666666666643,24.0
492,493,2023 52nd FIG Artistic Gymnastics World Championships,BRA,qual,FX,37.0,12.833,"Antwerp, Belgium",304,JADE BARBOSA,0.016666666666666666,15.0
493,494,2023 52nd FIG Artistic Gymnastics World Championships,BRA,qual,UB,53.0,12.766,"Antwerp, Belgium",304,JADE BARBOSA,-0.001909836065573775,28.25
494,495,2023 52nd FIG Artistic Gymnastics World Championships,BRA,TeamFinal,VT,,13.933,"Antwerp, Belgium",304,JADE BARBOSA,-0.004433333333333304,0.0
495,496,2023 52nd FIG Artistic Gymnastics World Championships,BRA,qual,VT,21.0,13.833,"Antwerp, Belgium",304,JADE BARBOSA,-0.004433333333333304,0.0
496,497,2023 Osijek World Challenge Cup,BRA,qual,UB,18.0,11.166,"Osijek, Croatia",396,JADE BARBOSA,-0.001909836065573775,28.25
497,498,SANTIAGO 2023 XIX Pan American Games,BRA,AAfinal,BB,5.0,12.9,"Santiago, Chile",274,JADE BARBOSA,0.006666666666666643,24.0
498,499,SANTIAGO 2023 XIX Pan American Games,BRA,qual,BB,12.0,12.6,"Santiago, Chile",274,JADE BARBOSA,0.006666666666666643,24.0
499,500,SANTIAGO 2023 XIX Pan American Games,BRA,AAfinal,FX,3.0,13.433,"Santiago, Chile",274,JADE BARBOSA,0.016666666666666666,15.0
500,501,SANTIAGO 2023 XIX Pan American Games,BRA,qual,FX,5.0,13.333,"Santiago, Chile",274,JADE BARBOSA,0.016666666666666666,15.0
501,502,SANTIAGO 2023 XIX Pan American Games,BRA,AAfinal,UB,4.0,13.1,"Santiago, Chile",274,JADE BARBOSA,-0.001909836065573775,28.25
502,503,SANTIAGO 2023 XIX Pan American Games,BRA,qual,UB,38.0,10.933,"Santiago, Chile",274,JADE BARBOSA,-0.001909836065573775,28.25
503,504,SANTIAGO 2023 XIX Pan American Games,BRA,AAfinal,VT,4.0,13.9,"Santiago, Chile",274,JADE BARBOSA,-0.004433333333333304,0.0
504,505,SANTIAGO 2023 XIX Pan American Games,BRA,qual,VT,8.0,13.8,"Santiago, Chile",274,JADE BARBOSA,-0.004433333333333304,0.0
505,506,2022 51st FIG Artistic Gymnastics World Championships,ROU,AAfinal,BB,10.0,12.733,"Liverpool, England",639,ANA BARBOSU,0.0009474835886214438,9.916666666666666
506,507,2022 51st FIG Artistic Gymnastics World Championships,ROU,qual,BB,34.0,12.5,"Liverpool, England",639,ANA BARBOSU,0.0009474835886214438,9.916666666666666
507,508,2022 51st FIG Artistic Gymnastics World Championships,ROU,AAfinal,FX,22.0,11.933,"Liverpool, England",639,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
508,509,2022 51st FIG Artistic Gymnastics World Championships,ROU,qual,FX,19.0,13.3,"Liverpool, England",639,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
509,510,2022 51st FIG Artistic Gymnastics World Championships,ROU,AAfinal,UB,21.0,12.766,"Liverpool, England",639,ANA BARBOSU,0.006927789934354486,15.9
510,511,2022 51st FIG Artistic Gymnastics World Championships,ROU,qual,UB,27.0,13.433,"Liverpool, England",639,ANA BARBOSU,0.006927789934354486,15.9
511,512,2022 51st FIG Artistic Gymnastics World Championships,ROU,AAfinal,VT,19.0,13.1,"Liverpool, England",639,ANA BARBOSU,0.0017505470459518615,33.888888888888886
512,513,2022 51st FIG Artistic Gymnastics World Championships,ROU,qual,VT,57.0,13.0,"Liverpool, England",639,ANA BARBOSU,0.0017505470459518615,33.888888888888886
513,514,2022 Mersin World Challenge Cup,ROU,final,BB,1.0,13.95,"Mersin, Turkey",639,ANA BARBOSU,0.0009474835886214438,9.916666666666666
514,515,2022 Mersin World Challenge Cup,ROU,qual,BB,1.0,13.9,"Mersin, Turkey",639,ANA BARBOSU,0.0009474835886214438,9.916666666666666
515,516,2022 Mersin World Challenge Cup,ROU,qual,FX,1.0,13.3,"Mersin, Turkey",639,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
516,517,2022 Mersin World Challenge Cup,ROU,final,FX,1.0,12.9,"Mersin, Turkey",639,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
517,518,2022 Mersin World Challenge Cup,ROU,qual,UB,1.0,13.6,"Mersin, Turkey",639,ANA BARBOSU,0.006927789934354486,15.9
518,519,2022 Mersin World Challenge Cup,ROU,final,UB,1.0,13.6,"Mersin, Turkey",639,ANA BARBOSU,0.006927789934354486,15.9
519,520,2022 Osijek World Challenge Cup,ROU,final,BB,3.0,12.433,"Osijek, Croatia",761,ANA BARBOSU,0.0009474835886214438,9.916666666666666
520,521,2022 Osijek World Challenge Cup,ROU,qual,BB,2.0,12.933,"Osijek, Croatia",761,ANA BARBOSU,0.0009474835886214438,9.916666666666666
521,522,2022 Osijek World Challenge Cup,ROU,final,FX,1.0,13.333,"Osijek, Croatia",761,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
522,523,2022 Osijek World Challenge Cup,ROU,qual,FX,1.0,13.366,"Osijek, Croatia",761,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
523,524,2022 Osijek World Challenge Cup,ROU,qual,UB,21.0,10.2,"Osijek, Croatia",761,ANA BARBOSU,0.006927789934354486,15.9
524,525,2022 Osijek World Challenge Cup,ROU,qual,VT,13.0,12.7,"Osijek, Croatia",761,ANA BARBOSU,0.0017505470459518615,33.888888888888886
525,526,2022 Osijek World Challenge Cup,ROU,qual,VT,13.0,12.366,"Osijek, Croatia",761,ANA BARBOSU,0.0017505470459518615,33.888888888888886
526,527,2022 Senior European Championships,ROU,final,BB,8.0,11.566,"Munich, Germany",700,ANA BARBOSU,0.0009474835886214438,9.916666666666666
527,528,2022 Senior European Championships,ROU,qual,BB,1.0,13.533,"Munich, Germany",700,ANA BARBOSU,0.0009474835886214438,9.916666666666666
528,529,2022 Senior European Championships,ROU,final,FX,4.0,13.633,"Munich, Germany",700,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
529,530,2022 Senior European Championships,ROU,qual,FX,10.0,13.266,"Munich, Germany",700,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
530,531,2022 Senior European Championships,ROU,qual,UB,12.0,13.5,"Munich, Germany",700,ANA BARBOSU,0.006927789934354486,15.9
531,532,2022 Senior European Championships,ROU,qual,VT,50.0,12.733,"Munich, Germany",700,ANA BARBOSU,0.0017505470459518615,33.888888888888886
532,533,2023 52nd FIG Artistic Gymnastics World Championships,ROU,AAfinal,BB,9.0,13.533,"Antwerp, Belgium",304,ANA BARBOSU,0.0009474835886214438,9.916666666666666
533,534,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,BB,33.0,12.866,"Antwerp, Belgium",304,ANA BARBOSU,0.0009474835886214438,9.916666666666666
534,535,2023 52nd FIG Artistic Gymnastics World Championships,ROU,AAfinal,FX,23.0,11.6,"Antwerp, Belgium",304,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
535,536,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,FX,22.0,13.2,"Antwerp, Belgium",304,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
536,537,2023 52nd FIG Artistic Gymnastics World Championships,ROU,AAfinal,UB,23.0,11.666,"Antwerp, Belgium",304,ANA BARBOSU,0.006927789934354486,15.9
537,538,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,UB,29.0,13.366,"Antwerp, Belgium",304,ANA BARBOSU,0.006927789934354486,15.9
538,539,2023 52nd FIG Artistic Gymnastics World Championships,ROU,AAfinal,VT,16.0,13.366,"Antwerp, Belgium",304,ANA BARBOSU,0.0017505470459518615,33.888888888888886
539,540,2023 52nd FIG Artistic Gymnastics World Championships,ROU,qual,VT,31.0,13.5,"Antwerp, Belgium",304,ANA BARBOSU,0.0017505470459518615,33.888888888888886
540,541,2023 Senior European Championships,ROU,AAfinal,BB,8.0,12.933,"Antalya, Turkey",457,ANA BARBOSU,0.0009474835886214438,9.916666666666666
541,542,2023 Senior European Championships,ROU,qual,BB,9.0,12.8,"Antalya, Turkey",457,ANA BARBOSU,0.0009474835886214438,9.916666666666666
542,543,2023 Senior European Championships,ROU,AAfinal,FX,19.0,12.033,"Antalya, Turkey",457,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
543,544,2023 Senior European Championships,ROU,final,FX,7.0,12.8,"Antalya, Turkey",457,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
544,545,2023 Senior European Championships,ROU,qual,FX,7.0,13.233,"Antalya, Turkey",457,ANA BARBOSU,-0.0002910284463894987,10.538461538461538
545,546,2023 Senior European Championships,ROU,AAfinal,UB,11.0,13.133,"Antalya, Turkey",457,ANA BARBOSU,0.006927789934354486,15.9
546,547,2023 Senior European Championships,ROU,qual,UB,13.0,13.6,"Antalya, Turkey",457,ANA BARBOSU,0.006927789934354486,15.9
547,548,2023 Senior European Championships,ROU,AAfinal,VT,8.0,13.4,"Antalya, Turkey",457,ANA BARBOSU,0.0017505470459518615,33.888888888888886
548,549,2023 Senior European Championships,ROU,qual,VT,98.0,11.933,"Antalya, Turkey",457,ANA BARBOSU,0.0017505470459518615,33.888888888888886
549,550,2022 Winter Cup,USA,AAfinal,BB,6.0,13.1,"Frisco, Texas",881,SYDNEY BARROS,0,6.0
550,551,2022 Winter Cup,USA,AAfinal,FX,13.0,12.6,"Frisco, Texas",881,SYDNEY BARROS,-0.001340206185567011,13.0
551,552,2022 Winter Cup,USA,AAfinal,UB,10.0,13.0,"Frisco, Texas",881,SYDNEY BARROS,0,10.0
552,553,2022 Winter Cup,USA,AAfinal,VT,,13.1,"Frisco, Texas",881,SYDNEY BARROS,0,0.0
553,554,2023 Central American and Caribbean Games,PUR,qual,FX,13.0,11.95,"San Salvador, El Salvador",396,SYDNEY BARROS,-0.001340206185567011,13.0
554,555,2023 Artistic Gymnastics Senior Pan American Championships,PUR,TeamQual,BB,,11.967,"Medellin, Colombia",427,SYDNEY TATIANA BARROS,0,0.0
555,556,2023 Artistic Gymnastics Senior Pan American Championships,PUR,TeamQual,FX,,12.467,"Medellin, Colombia",427,SYDNEY TATIANA BARROS,0,0.0
556,557,2023 Artistic Gymnastics Senior Pan American Championships,PUR,TeamFinal,UB,,12.967,"Medellin, Colombia",427,SYDNEY TATIANA BARROS,0,0.0
557,558,2023 Artistic Gymnastics Senior Pan American Championships,PUR,TeamQual,UB,,12.9,"Medellin, Colombia",427,SYDNEY TATIANA BARROS,0,0.0
