,Unnamed: 0,Competition,Country,Round,Apparatus,Rank,Score,Location,days_till_paris,names,rate_of_change,average_apparatus_rank
2903,2904,2023 Baku World Cup,MGL,qual,SR,40.0,10.9,"Baku, Azerbaijan",488,ENKHTUVSHIN DAMDINDORJ,0.0014602739726027384,38.25
2904,2905,2023 Baku World Cup,MGL,qual,VT,25.0,13.866,"Baku, Azerbaijan",488,ENKHTUVSHIN DAMDINDORJ,0.0002712328767123293,20.0
2905,2906,2023 Baku World Cup,MGL,qual,VT,25.0,13.066,"Baku, Azerbaijan",488,ENKHTUVSHIN DAMDINDORJ,0.0002712328767123293,20.0
2906,2907,2023 Cottbus World Cup,MGL,qual,FX,14.0,13.566,"Cottbus, Germany",516,ENKHTUVSHIN DAMDINDORJ,0.00036323851203500787,25.2
2907,2908,2023 Cottbus World Cup,MGL,qual,HB,21.0,12.333,"Cottbus, Germany",516,ENKHTUVSHIN DAMDINDORJ,0.004520787746170676,48.0
2908,2909,2023 Cottbus World Cup,MGL,qual,PB,36.0,11.666,"Cottbus, Germany",516,ENKHTUVSHIN DAMDINDORJ,0.00410958904109589,39.0
2909,2910,2023 Cottbus World Cup,MGL,qual,PH,21.0,13.7,"Cottbus, Germany",516,ENKHTUVSHIN DAMDINDORJ,0.0015506849315068464,26.0
2910,2911,2023 Cottbus World Cup,MGL,qual,SR,44.0,10.666,"Cottbus, Germany",516,ENKHTUVSHIN DAMDINDORJ,0.0014602739726027384,38.25
2911,2912,2023 Cottbus World Cup,MGL,qual,VT,40.0,14.2,"Cottbus, Germany",516,ENKHTUVSHIN DAMDINDORJ,0.0002712328767123293,20.0
2912,2913,2023 Core Hydration Classic,USA,AAfinal,PH,9.0,13.0,"Hoffman Estates, Illinois",335,BRANDON DANG,-0.006077348066298341,7.0
2913,2914,2023 Winter Cup,USA,AAfinal,PH,5.0,14.1,"Louisville, Kentucky",516,BRANDON DANG,-0.006077348066298341,7.0
2914,2915,2022 Baku World Cup,VIE,qual,PH,22.0,12.966,"Baku, Azerbaijan",853,NGOC XUAN THIEN DANG,0.002307832422586523,20.166666666666668
2915,2916,2023 Baku World Cup,VIE,qual,PH,19.0,13.1,"Baku, Azerbaijan",488,NGOC XUAN THIEN DANG,0.002307832422586523,20.166666666666668
2916,2917,2023 Cairo World Cup,VIE,qual,PH,36.0,11.1,"Cairo, Egypt",457,NGOC XUAN THIEN DANG,0.002307832422586523,20.166666666666668
2917,2918,2023 Doha World Cup,VIE,qual,PH,32.0,12.433,"Doha, Qatar",488,NGOC XUAN THIEN DANG,0.002307832422586523,20.166666666666668
2918,2919,HANGZHOU 2022 19th Asian Games,VIE,final,PH,5.0,14.766,"Hangzhou, China",304,NGOC XUAN THIEN DANG,0.002307832422586523,20.166666666666668
2919,2920,HANGZHOU 2022 19th Asian Games,VIE,qual,PH,7.0,14.233,"Hangzhou, China",304,NGOC XUAN THIEN DANG,0.002307832422586523,20.166666666666668
2920,2921,2023 FISU World University Games,FIN,qual,FX,49.0,12.8,"Chengdu, China",335,KRISTIAN ALEKSI DANISHEVSKI,0,49.0
2921,2922,2023 FISU World University Games,FIN,qual,VT,54.0,13.433,"Chengdu, China",335,KRISTIAN ALEKSI DANISHEVSKI,0,29.333333333333332
2922,2923,2023 FISU World University Games,FIN,qual,VT,17.0,13.433,"Chengdu, China",335,KRISTIAN ALEKSI DANISHEVSKI,0,29.333333333333332
2923,2924,2023 FISU World University Games,FIN,qual,VT,17.0,13.266,"Chengdu, China",335,KRISTIAN ALEKSI DANISHEVSKI,0,29.333333333333332
2924,2925,BIRMINGHAM 2022 Commonwealth Games,RSA,AAqual,VT,,12.95,"Birmingham, England",731,NAVEEN DARIES,0,0.0
2925,2926,2022 Baku World Cup,IND,qual,FX,32.0,11.466,"Baku, Azerbaijan",853,TAPESWARANATH DAS,0,32.0
2926,2927,2022 Baku World Cup,IND,qual,VT,23.0,13.133,"Baku, Azerbaijan",853,TAPESWARANATH DAS,0,23.0
2927,2928,2022 Baku World Cup,IND,qual,VT,23.0,12.966,"Baku, Azerbaijan",853,TAPESWARANATH DAS,0,23.0
2928,2929,2022 51st FIG Artistic Gymnastics World Championships,GER,AAfinal,FX,16.0,13.666,"Liverpool, England",639,LUKAS DAUSER,-0.0008409090909090914,31.333333333333332
2929,2930,2022 51st FIG Artistic Gymnastics World Championships,GER,qual,FX,35.0,13.666,"Liverpool, England",639,LUKAS DAUSER,-0.0008409090909090914,31.333333333333332
2930,2931,2022 51st FIG Artistic Gymnastics World Championships,GER,AAfinal,HB,16.0,12.9,"Liverpool, England",639,LUKAS DAUSER,-0.0005909090909090908,0.0
2931,2932,2022 51st FIG Artistic Gymnastics World Championships,GER,qual,HB,100.0,12.133,"Liverpool, England",639,LUKAS DAUSER,-0.0005909090909090908,0.0
2932,2933,2022 51st FIG Artistic Gymnastics World Championships,GER,AAfinal,PB,2.0,15.166,"Liverpool, England",639,LUKAS DAUSER,0.004376262626262627,0.0
2933,2934,2022 51st FIG Artistic Gymnastics World Championships,GER,final,PB,2.0,15.5,"Liverpool, England",639,LUKAS DAUSER,0.004376262626262627,0.0
2934,2935,2022 51st FIG Artistic Gymnastics World Championships,GER,qual,PB,3.0,15.4,"Liverpool, England",639,LUKAS DAUSER,0.004376262626262627,0.0
2935,2936,2022 51st FIG Artistic Gymnastics World Championships,GER,AAfinal,PH,10.0,13.2,"Liverpool, England",639,LUKAS DAUSER,0.00016919191919191961,39.2
2936,2937,2022 51st FIG Artistic Gymnastics World Championships,GER,qual,PH,80.0,12.233,"Liverpool, England",639,LUKAS DAUSER,0.00016919191919191961,39.2
2937,2938,2022 51st FIG Artistic Gymnastics World Championships,GER,AAfinal,SR,19.0,12.9,"Liverpool, England",639,LUKAS DAUSER,-0.000926767676767679,38.0
2938,2939,2022 51st FIG Artistic Gymnastics World Championships,GER,qual,SR,53.0,13.133,"Liverpool, England",639,LUKAS DAUSER,-0.000926767676767679,38.0
2939,2940,2022 51st FIG Artistic Gymnastics World Championships,GER,AAfinal,VT,19.0,13.766,"Liverpool, England",639,LUKAS DAUSER,0.0005883838383838397,45.333333333333336
2940,2941,2022 51st FIG Artistic Gymnastics World Championships,GER,qual,VT,59.0,13.866,"Liverpool, England",639,LUKAS DAUSER,0.0005883838383838397,45.333333333333336
2941,2942,2022 Senior European Championships,GER,qual,FX,23.0,13.766,"Munich, Germany",700,LUKAS DAUSER,-0.0008409090909090914,31.333333333333332
2942,2943,2022 Senior European Championships,GER,TeamFinal,FX,18.0,13.966,"Munich, Germany",700,LUKAS DAUSER,-0.0008409090909090914,31.333333333333332
2943,2944,2022 Senior European Championships,GER,qual,HB,22.0,13.5,"Munich, Germany",700,LUKAS DAUSER,-0.0005909090909090908,0.0
2944,2945,2022 Senior European Championships,GER,TeamFinal,HB,13.0,13.3,"Munich, Germany",700,LUKAS DAUSER,-0.0005909090909090908,0.0
2945,2946,2022 Senior European Championships,GER,final,PB,8.0,13.633,"Munich, Germany",700,LUKAS DAUSER,0.004376262626262627,0.0
2946,2947,2022 Senior European Championships,GER,qual,PB,4.0,14.766,"Munich, Germany",700,LUKAS DAUSER,0.004376262626262627,0.0
2947,2948,2022 Senior European Championships,GER,TeamFinal,PB,1.0,15.533,"Munich, Germany",700,LUKAS DAUSER,0.004376262626262627,0.0
2948,2949,2022 Senior European Championships,GER,qual,PH,37.0,13.166,"Munich, Germany",700,LUKAS DAUSER,0.00016919191919191961,39.2
2949,2950,2022 Senior European Championships,GER,qual,SR,37.0,13.333,"Munich, Germany",700,LUKAS DAUSER,-0.000926767676767679,38.0
2950,2951,2022 Senior European Championships,GER,TeamFinal,SR,22.0,13.066,"Munich, Germany",700,LUKAS DAUSER,-0.000926767676767679,38.0
2951,2952,2022 Senior European Championships,GER,qual,VT,68.0,13.633,"Munich, Germany",700,LUKAS DAUSER,0.0005883838383838397,45.333333333333336
2952,2953,2022 Senior European Championships,GER,TeamFinal,VT,18.0,13.966,"Munich, Germany",700,LUKAS DAUSER,0.0005883838383838397,45.333333333333336
2953,2954,2023 52nd FIG Artistic Gymnastics World Championships,GER,AAfinal,FX,24.0,11.966,"Antwerp, Belgium",304,LUKAS DAUSER,-0.0008409090909090914,31.333333333333332
2954,2955,2023 52nd FIG Artistic Gymnastics World Championships,GER,qual,FX,72.0,13.433,"Antwerp, Belgium",304,LUKAS DAUSER,-0.0008409090909090914,31.333333333333332
2955,2956,2023 52nd FIG Artistic Gymnastics World Championships,GER,AAfinal,HB,14.0,13.366,"Antwerp, Belgium",304,LUKAS DAUSER,-0.0005909090909090908,0.0
2956,2957,2023 52nd FIG Artistic Gymnastics World Championships,GER,qual,HB,29.0,13.566,"Antwerp, Belgium",304,LUKAS DAUSER,-0.0005909090909090908,0.0
2957,2958,2023 52nd FIG Artistic Gymnastics World Championships,GER,TeamFinal,HB,,13.266,"Antwerp, Belgium",304,LUKAS DAUSER,-0.0005909090909090908,0.0
2958,2959,2023 52nd FIG Artistic Gymnastics World Championships,GER,AAfinal,PB,1.0,15.4,"Antwerp, Belgium",304,LUKAS DAUSER,0.004376262626262627,0.0
2959,2960,2023 52nd FIG Artistic Gymnastics World Championships,GER,final,PB,1.0,15.4,"Antwerp, Belgium",304,LUKAS DAUSER,0.004376262626262627,0.0
2960,2961,2023 52nd FIG Artistic Gymnastics World Championships,GER,qual,PB,1.0,15.3,"Antwerp, Belgium",304,LUKAS DAUSER,0.004376262626262627,0.0
2961,2962,2023 52nd FIG Artistic Gymnastics World Championships,GER,TeamFinal,PB,,15.366,"Antwerp, Belgium",304,LUKAS DAUSER,0.004376262626262627,0.0
2962,2963,2023 52nd FIG Artistic Gymnastics World Championships,GER,AAfinal,PH,17.0,13.033,"Antwerp, Belgium",304,LUKAS DAUSER,0.00016919191919191961,39.2
2963,2964,2023 52nd FIG Artistic Gymnastics World Championships,GER,qual,PH,52.0,13.233,"Antwerp, Belgium",304,LUKAS DAUSER,0.00016919191919191961,39.2
2964,2965,2023 52nd FIG Artistic Gymnastics World Championships,GER,AAfinal,SR,18.0,12.933,"Antwerp, Belgium",304,LUKAS DAUSER,-0.000926767676767679,38.0
2965,2966,2023 52nd FIG Artistic Gymnastics World Championships,GER,qual,SR,79.0,12.966,"Antwerp, Belgium",304,LUKAS DAUSER,-0.000926767676767679,38.0
2966,2967,2023 52nd FIG Artistic Gymnastics World Championships,GER,AAfinal,VT,21.0,13.733,"Antwerp, Belgium",304,LUKAS DAUSER,0.0005883838383838397,45.333333333333336
2967,2968,2023 52nd FIG Artistic Gymnastics World Championships,GER,qual,VT,87.0,13.866,"Antwerp, Belgium",304,LUKAS DAUSER,0.0005883838383838397,45.333333333333336
2968,2969,2023 U.S. Championships,USA,qual,FX,,13.55,"San Jose, CA",335,CHASE DAVENPORT-MILLS,0.013812154696132596,0.0
2969,2970,2023 U.S. Championships,USA,final,FX,,13.6,"San Jose, CA",335,CHASE DAVENPORT-MILLS,0.013812154696132596,0.0
2970,2971,2023 U.S. Championships,USA,qual,HB,,12.4,"San Jose, CA",335,CHASE DAVENPORT-MILLS,-0.006077348066298341,0.0
2971,2972,2023 U.S. Championships,USA,final,HB,,11.65,"San Jose, CA",335,CHASE DAVENPORT-MILLS,-0.006077348066298341,0.0
2972,2973,2023 U.S. Championships,USA,qual,PB,,10.2,"San Jose, CA",335,CHASE DAVENPORT-MILLS,0.004696132596685091,0.0
2973,2974,2023 U.S. Championships,USA,final,PB,,11.8,"San Jose, CA",335,CHASE DAVENPORT-MILLS,0.004696132596685091,0.0
2974,2975,2023 U.S. Championships,USA,qual,PH,,11.9,"San Jose, CA",335,CHASE DAVENPORT-MILLS,-0.0027624309392265192,0.0
2975,2976,2023 U.S. Championships,USA,final,PH,,11.9,"San Jose, CA",335,CHASE DAVENPORT-MILLS,-0.0027624309392265192,0.0
2976,2977,2023 U.S. Championships,USA,qual,SR,,12.5,"San Jose, CA",335,CHASE DAVENPORT-MILLS,0.002209944751381208,0.0
2977,2978,2023 U.S. Championships,USA,final,SR,,12.7,"San Jose, CA",335,CHASE DAVENPORT-MILLS,0.002209944751381208,0.0
2978,2979,2023 U.S. Championships,USA,qual,VT,,14.3,"San Jose, CA",335,CHASE DAVENPORT-MILLS,-0.0022099447513812174,0.0
2979,2980,2023 U.S. Championships,USA,final,VT,,13.5,"San Jose, CA",335,CHASE DAVENPORT-MILLS,-0.0022099447513812174,0.0
2980,2981,2023 Winter Cup,USA,AAfinal,FX,28.0,11.1,"Louisville, Kentucky",516,CHASE DAVENPORT-MILLS,0.013812154696132596,0.0
2981,2982,2023 Winter Cup,USA,AAfinal,HB,15.0,12.75,"Louisville, Kentucky",516,CHASE DAVENPORT-MILLS,-0.006077348066298341,0.0
2982,2983,2023 Winter Cup,USA,AAfinal,PB,31.0,10.95,"Louisville, Kentucky",516,CHASE DAVENPORT-MILLS,0.004696132596685091,0.0
2983,2984,2023 Winter Cup,USA,AAfinal,PH,19.0,12.4,"Louisville, Kentucky",516,CHASE DAVENPORT-MILLS,-0.0027624309392265192,0.0
2984,2985,2023 Winter Cup,USA,AAfinal,SR,24.0,12.3,"Louisville, Kentucky",516,CHASE DAVENPORT-MILLS,0.002209944751381208,0.0
2985,2986,2023 Winter Cup,USA,AAfinal,VT,,13.9,"Louisville, Kentucky",516,CHASE DAVENPORT-MILLS,-0.0022099447513812174,0.0
2986,2987,2023 Osijek World Challenge Cup,ISL,qual,SR,15.0,12.75,"Osijek, Croatia",396,AGUST DAVIDSSON,0,15.0
2987,2988,2023 Senior European Championships,ISL,qual,HB,115.0,11.166,"Antalya, Turkey",457,AGUST INGI DAVIDSSON,0,115.0
2988,2989,2023 Senior European Championships,ISL,qual,PB,70.0,12.866,"Antalya, Turkey",457,AGUST INGI DAVIDSSON,0,70.0
2989,2990,2023 Senior European Championships,ISL,qual,SR,96.0,12.533,"Antalya, Turkey",457,AGUST INGI DAVIDSSON,0,96.0
2990,2991,2022 Winter Cup,USA,AAfinal,FX,10.0,13.35,"Frisco, Texas",881,EVAN DAVIS,0,10.0
2991,2992,2022 Winter Cup,USA,AAfinal,HB,22.0,12.55,"Frisco, Texas",881,EVAN DAVIS,0,22.0
2992,2993,2022 Winter Cup,USA,AAfinal,PB,15.0,13.25,"Frisco, Texas",881,EVAN DAVIS,0,15.0
2993,2994,2022 Winter Cup,USA,AAfinal,PH,32.0,11.35,"Frisco, Texas",881,EVAN DAVIS,0,32.0
2994,2995,2022 Winter Cup,USA,AAfinal,SR,12.0,13.2,"Frisco, Texas",881,EVAN DAVIS,0,12.0
2995,2996,2022 Winter Cup,USA,AAfinal,VT,15.0,14.1,"Frisco, Texas",881,EVAN DAVIS,0,15.0
2996,2997,2023 FISU World University Games,AUS,qual,FX,61.0,12.2,"Chengdu, China",335,LACHLAN KENT DAVIS,0,61.0
2997,2998,2023 FISU World University Games,AUS,qual,PB,48.0,12.633,"Chengdu, China",335,LACHLAN KENT DAVIS,0,48.0
2998,2999,2023 FISU World University Games,AUS,qual,PH,34.0,12.633,"Chengdu, China",335,LACHLAN KENT DAVIS,0,34.0
2999,3000,2023 FISU World University Games,AUS,qual,SR,70.0,11.9,"Chengdu, China",335,LACHLAN KENT DAVIS,0,70.0
3000,3001,2023 FISU World University Games,AUS,qual,VT,35.0,13.766,"Chengdu, China",335,LACHLAN KENT DAVIS,0,21.666666666666668
3001,3002,2023 FISU World University Games,AUS,qual,VT,15.0,13.766,"Chengdu, China",335,LACHLAN KENT DAVIS,0,21.666666666666668
3002,3003,2023 FISU World University Games,AUS,qual,VT,15.0,13.233,"Chengdu, China",335,LACHLAN KENT DAVIS,0,21.666666666666668
3003,3004,2022 Winter Cup,USA,AAfinal,FX,8.0,13.4,"Frisco, Texas",881,MATHEW DAVIS,0,8.0
3004,3005,2022 Winter Cup,USA,AAfinal,HB,26.0,12.05,"Frisco, Texas",881,MATHEW DAVIS,0,26.0
3005,3006,2022 Winter Cup,USA,AAfinal,PB,33.0,11.7,"Frisco, Texas",881,MATHEW DAVIS,0,33.0
3006,3007,2022 Winter Cup,USA,AAfinal,PH,21.0,12.55,"Frisco, Texas",881,MATHEW DAVIS,0,21.0
3007,3008,2022 Winter Cup,USA,AAfinal,SR,20.0,12.85,"Frisco, Texas",881,MATHEW DAVIS,0,20.0
3008,3009,2022 Winter Cup,USA,AAfinal,VT,23.0,13.7,"Frisco, Texas",881,MATHEW DAVIS,0,23.0
3009,3010,2022 51st FIG Artistic Gymnastics World Championships,ARM,final,VT,1.0,15.0,"Liverpool, England",639,ARTUR DAVTYAN,0.0005771230502599657,1.84
3010,3011,2022 51st FIG Artistic Gymnastics World Championships,ARM,qual,VT,1.0,14.9,"Liverpool, England",639,ARTUR DAVTYAN,0.0005771230502599657,1.84
3011,3012,2022 51st FIG Artistic Gymnastics World Championships,ARM,final,VT,1.0,15.1,"Liverpool, England",639,ARTUR DAVTYAN,0.0005771230502599657,1.84
3012,3013,2022 51st FIG Artistic Gymnastics World Championships,ARM,qual,VT,1.0,14.9,"Liverpool, England",639,ARTUR DAVTYAN,0.0005771230502599657,1.84
3013,3014,2022 Cairo World Cup,ARM,qual,FX,4.0,13.6,"Cairo, Egypt",853,ARTUR DAVTYAN,-0.0006684881602914373,22.5
3014,3015,2022 Cairo World Cup,ARM,final,FX,7.0,12.7,"Cairo, Egypt",853,ARTUR DAVTYAN,-0.0006684881602914373,22.5
3015,3016,2022 Cairo World Cup,ARM,final,HB,6.0,13.2,"Cairo, Egypt",853,ARTUR DAVTYAN,-0.000546448087431692,29.666666666666668
3016,3017,2022 Cairo World Cup,ARM,qual,HB,7.0,13.033,"Cairo, Egypt",853,ARTUR DAVTYAN,-0.000546448087431692,29.666666666666668
3017,3018,2022 Cairo World Cup,ARM,qual,PB,15.0,13.4,"Cairo, Egypt",853,ARTUR DAVTYAN,-0.0003642987249544646,21.625
3018,3019,2022 Cairo World Cup,ARM,qual,PH,39.0,10.666,"Cairo, Egypt",853,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3019,3020,2022 Cairo World Cup,ARM,final,VT,1.0,14.966,"Cairo, Egypt",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3020,3021,2022 Cairo World Cup,ARM,qual,VT,2.0,14.9,"Cairo, Egypt",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3021,3022,2022 Cairo World Cup,ARM,qual,VT,2.0,14.3,"Cairo, Egypt",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3022,3023,2022 Cairo World Cup,ARM,final,VT,1.0,15.0,"Cairo, Egypt",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3023,3024,2022 Cottbus World Cup,ARM,qual,PH,11.0,13.666,"Cottbus, Germany",881,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3024,3025,2022 Cottbus World Cup,ARM,qual,VT,4.0,14.7,"Cottbus, Germany",881,ARTUR DAVTYAN,0.0005771230502599657,1.84
3025,3026,2022 Cottbus World Cup,ARM,final,VT,1.0,15.1,"Cottbus, Germany",881,ARTUR DAVTYAN,0.0005771230502599657,1.84
3026,3027,2022 Cottbus World Cup,ARM,qual,VT,4.0,14.266,"Cottbus, Germany",881,ARTUR DAVTYAN,0.0005771230502599657,1.84
3027,3028,2022 Cottbus World Cup,ARM,final,VT,1.0,14.866,"Cottbus, Germany",881,ARTUR DAVTYAN,0.0005771230502599657,1.84
3028,3029,2022 Doha World Cup,ARM,qual,VT,9.0,14.833,"Doha, Qatar",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3029,3030,2022 Doha World Cup,ARM,final,VT,1.0,15.033,"Doha, Qatar",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3030,3031,2022 Doha World Cup,ARM,final,VT,1.0,15.033,"Doha, Qatar",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3031,3032,2022 Doha World Cup,ARM,qual,VT,9.0,13.366,"Doha, Qatar",853,ARTUR DAVTYAN,0.0005771230502599657,1.84
3032,3033,2022 Senior European Championships,ARM,final,PH,6.0,14.033,"Munich, Germany",700,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3033,3034,2022 Senior European Championships,ARM,qual,PH,8.0,14.2,"Munich, Germany",700,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3034,3035,2022 Senior European Championships,ARM,final,VT,2.0,15.066,"Munich, Germany",700,ARTUR DAVTYAN,0.0005771230502599657,1.84
3035,3036,2022 Senior European Championships,ARM,qual,VT,2.0,15.133,"Munich, Germany",700,ARTUR DAVTYAN,0.0005771230502599657,1.84
3036,3037,2022 Senior European Championships,ARM,qual,VT,1.0,15.133,"Munich, Germany",700,ARTUR DAVTYAN,0.0005771230502599657,1.84
3037,3038,2022 Senior European Championships,ARM,final,VT,2.0,14.9,"Munich, Germany",700,ARTUR DAVTYAN,0.0005771230502599657,1.84
3038,3039,2022 Senior European Championships,ARM,qual,VT,1.0,15.166,"Munich, Germany",700,ARTUR DAVTYAN,0.0005771230502599657,1.84
3039,3040,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,FX,86.0,13.233,"Antwerp, Belgium",304,ARTUR DAVTYAN,-0.0006684881602914373,22.5
3040,3041,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,HB,73.0,12.9,"Antwerp, Belgium",304,ARTUR DAVTYAN,-0.000546448087431692,29.666666666666668
3041,3042,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,PB,84.0,13.2,"Antwerp, Belgium",304,ARTUR DAVTYAN,-0.0003642987249544646,21.625
3042,3043,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,PH,22.0,13.833,"Antwerp, Belgium",304,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3043,3044,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,SR,21.0,13.833,"Antwerp, Belgium",304,ARTUR DAVTYAN,-0.0021764705882352953,9.0
3044,3045,2023 52nd FIG Artistic Gymnastics World Championships,ARM,final,VT,6.0,13.966,"Antwerp, Belgium",304,ARTUR DAVTYAN,0.0005771230502599657,1.84
3045,3046,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,VT,1.0,15.033,"Antwerp, Belgium",304,ARTUR DAVTYAN,0.0005771230502599657,1.84
3046,3047,2023 52nd FIG Artistic Gymnastics World Championships,ARM,final,VT,6.0,15.133,"Antwerp, Belgium",304,ARTUR DAVTYAN,0.0005771230502599657,1.84
3047,3048,2023 52nd FIG Artistic Gymnastics World Championships,ARM,qual,VT,1.0,15.033,"Antwerp, Belgium",304,ARTUR DAVTYAN,0.0005771230502599657,1.84
3048,3049,2023 Cairo World Cup,ARM,final,SR,7.0,14.166,"Cairo, Egypt",457,ARTUR DAVTYAN,-0.0021764705882352953,9.0
3049,3050,2023 Cairo World Cup,ARM,qual,SR,7.0,14.266,"Cairo, Egypt",457,ARTUR DAVTYAN,-0.0021764705882352953,9.0
3050,3051,2023 Cairo World Cup,ARM,final,VT,1.0,15.066,"Cairo, Egypt",457,ARTUR DAVTYAN,0.0005771230502599657,1.84
3051,3052,2023 Cairo World Cup,ARM,qual,VT,1.0,14.966,"Cairo, Egypt",457,ARTUR DAVTYAN,0.0005771230502599657,1.84
3052,3053,2023 Cairo World Cup,ARM,final,VT,1.0,15.266,"Cairo, Egypt",457,ARTUR DAVTYAN,0.0005771230502599657,1.84
3053,3054,2023 Cairo World Cup,ARM,qual,VT,1.0,15.266,"Cairo, Egypt",457,ARTUR DAVTYAN,0.0005771230502599657,1.84
3054,3055,2023 Cottbus World Cup,ARM,final,VT,1.0,15.166,"Cottbus, Germany",516,ARTUR DAVTYAN,0.0005771230502599657,1.84
3055,3056,2023 Cottbus World Cup,ARM,qual,VT,1.0,14.766,"Cottbus, Germany",516,ARTUR DAVTYAN,0.0005771230502599657,1.84
3056,3057,2023 Cottbus World Cup,ARM,final,VT,1.0,15.1,"Cottbus, Germany",516,ARTUR DAVTYAN,0.0005771230502599657,1.84
3057,3058,2023 Cottbus World Cup,ARM,qual,VT,1.0,15.133,"Cottbus, Germany",516,ARTUR DAVTYAN,0.0005771230502599657,1.84
3058,3059,2023 Doha World Cup,ARM,final,VT,1.0,14.966,"Doha, Qatar",488,ARTUR DAVTYAN,0.0005771230502599657,1.84
3059,3060,2023 Doha World Cup,ARM,qual,VT,2.0,14.733,"Doha, Qatar",488,ARTUR DAVTYAN,0.0005771230502599657,1.84
3060,3061,2023 Doha World Cup,ARM,final,VT,1.0,15.2,"Doha, Qatar",488,ARTUR DAVTYAN,0.0005771230502599657,1.84
3061,3062,2023 Doha World Cup,ARM,qual,VT,2.0,14.8,"Doha, Qatar",488,ARTUR DAVTYAN,0.0005771230502599657,1.84
3062,3063,2023 Osijek World Challenge Cup,ARM,qual,FX,9.0,13.65,"Osijek, Croatia",396,ARTUR DAVTYAN,-0.0006684881602914373,22.5
3063,3064,2023 Osijek World Challenge Cup,ARM,qual,PB,8.0,13.75,"Osijek, Croatia",396,ARTUR DAVTYAN,-0.0003642987249544646,21.625
3064,3065,2023 Osijek World Challenge Cup,ARM,final,PB,8.0,13.733,"Osijek, Croatia",396,ARTUR DAVTYAN,-0.0003642987249544646,21.625
3065,3066,2023 Osijek World Challenge Cup,ARM,qual,PH,7.0,14.0,"Osijek, Croatia",396,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3066,3067,2023 Osijek World Challenge Cup,ARM,final,PH,2.0,14.6,"Osijek, Croatia",396,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3067,3068,2023 Osijek World Challenge Cup,ARM,final,VT,1.0,14.866,"Osijek, Croatia",396,ARTUR DAVTYAN,0.0005771230502599657,1.84
3068,3069,2023 Osijek World Challenge Cup,ARM,qual,VT,2.0,14.4,"Osijek, Croatia",396,ARTUR DAVTYAN,0.0005771230502599657,1.84
3069,3070,2023 Osijek World Challenge Cup,ARM,final,VT,1.0,15.2,"Osijek, Croatia",396,ARTUR DAVTYAN,0.0005771230502599657,1.84
3070,3071,2023 Osijek World Challenge Cup,ARM,qual,VT,2.0,14.95,"Osijek, Croatia",396,ARTUR DAVTYAN,0.0005771230502599657,1.84
3071,3072,2023 Senior European Championships,ARM,AAfinal,FX,23.0,13.0,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.0006684881602914373,22.5
3072,3073,2023 Senior European Championships,ARM,qual,FX,42.0,13.4,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.0006684881602914373,22.5
3073,3074,2023 Senior European Championships,ARM,AAfinal,HB,16.0,13.0,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.000546448087431692,29.666666666666668
3074,3075,2023 Senior European Championships,ARM,qual,HB,64.0,12.466,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.000546448087431692,29.666666666666668
3075,3076,2023 Senior European Championships,ARM,AAfinal,PB,13.0,13.666,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.0003642987249544646,21.625
3076,3077,2023 Senior European Championships,ARM,qual,PB,32.0,13.6,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.0003642987249544646,21.625
3077,3078,2023 Senior European Championships,ARM,AAfinal,PH,4.0,13.933,"Antalya, Turkey",457,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3078,3079,2023 Senior European Championships,ARM,final,PH,3.0,14.266,"Antalya, Turkey",457,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3079,3080,2023 Senior European Championships,ARM,qual,PH,6.0,14.266,"Antalya, Turkey",457,ARTUR DAVTYAN,0.00028942807625649883,9.416666666666666
3080,3081,2023 Senior European Championships,ARM,qual,SR,18.0,13.733,"Antalya, Turkey",457,ARTUR DAVTYAN,-0.0021764705882352953,9.0
