"","LastName","FirstName","Gender","Competition","Country","Date","Round","Apparatus","Rank","Score","Location"
"823","BLAKELY","SKYE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","FX",NA,12.2,"San Jose, CA"
"824","BLAKELY","SKYE","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","UB",NA,14.4,"San Jose, CA"
"825","BLAKELY","SKYE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","UB",NA,14.4,"San Jose, CA"
"826","BLAKELY","SKYE","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","VT",NA,14.35,"San Jose, CA"
"827","BLAKELY","SKYE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","VT",NA,14.25,"San Jose, CA"
"828","BLAKELY","SKYE","w","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","BB",1,13.4,"Louisville, Kentucky"
"829","BLAKELY","SKYE","w","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","UB",8,13.15,"Louisville, Kentucky"
"830","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","AAfinal","BB",9,12.2,"Santiago, Chile"
"831","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","final","BB",7,12.166,"Santiago, Chile"
"832","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","BB",13,12.266,"Santiago, Chile"
"833","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","AAfinal","FX",7,12.566,"Santiago, Chile"
"834","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","FX",19,11.933,"Santiago, Chile"
"835","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","AAfinal","UB",13,11.7,"Santiago, Chile"
"836","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","UB",16,11.966,"Santiago, Chile"
"837","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","AAfinal","VT",6,13.633,"Santiago, Chile"
"838","BLANCO","LUISA","w","SANTIAGO 2023 XIX Pan American Games","COL","21-25 Oct 2023","qual","VT",12,13.266,"Santiago, Chile"
"839","BOHLE","LENI","w","2023 52nd FIG Artistic Gymnastics World Championships","AUT","30 Sep 2023 - 8 Oct 2023","qual","BB",122,11.166,"Antwerp, Belgium"
"840","BOHLE","LENI","w","2023 52nd FIG Artistic Gymnastics World Championships","AUT","30 Sep 2023 - 8 Oct 2023","qual","FX",71,12.4,"Antwerp, Belgium"
"841","BOHLE","LENI","w","2023 52nd FIG Artistic Gymnastics World Championships","AUT","30 Sep 2023 - 8 Oct 2023","qual","UB",106,11.666,"Antwerp, Belgium"
"842","BOHLE","LENI","w","2023 52nd FIG Artistic Gymnastics World Championships","AUT","30 Sep 2023 - 8 Oct 2023","qual","VT",68,13.1,"Antwerp, Belgium"
"843","BOHLE","LENI","w","2023 Senior European Championships","AUT","11-16 Apr 2023","qual","BB",84,10.166,"Antalya, Turkey"
"844","BOHLE","LENI","w","2023 Senior European Championships","AUT","11-16 Apr 2023","qual","VT",45,13,"Antalya, Turkey"
"845","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","AAfinal","BB",19,10.6,"Santiago, Chile"
"846","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","qual","BB",45,9.166,"Santiago, Chile"
"847","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","AAfinal","FX",13,12.066,"Santiago, Chile"
"848","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","qual","FX",20,11.933,"Santiago, Chile"
"849","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","AAfinal","UB",22,10.3,"Santiago, Chile"
"850","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","qual","UB",19,11.766,"Santiago, Chile"
"851","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","AAfinal","VT",15,12.766,"Santiago, Chile"
"852","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","qual","VT",43,11.6,"Santiago, Chile"
"853","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","qual","VT",12,11.6,"Santiago, Chile"
"854","BOHORQUEZ","ASHLEY","w","SANTIAGO 2023 XIX Pan American Games","ECU","21-25 Oct 2023","qual","VT",12,11.3,"Santiago, Chile"
"855","BOHORQUEZ ROMERO","ASHLEY NAYERLY","w","2023 Artistic Gymnastics Senior Pan American Championships","ECU","26-28 May 2023","TeamQual","BB",NA,9.433,"Medellin, Colombia"
"856","BOHORQUEZ ROMERO","ASHLEY NAYERLY","w","2023 Artistic Gymnastics Senior Pan American Championships","ECU","26-28 May 2023","TeamQual","FX",NA,12.333,"Medellin, Colombia"
"857","BOHORQUEZ ROMERO","ASHLEY NAYERLY","w","2023 Artistic Gymnastics Senior Pan American Championships","ECU","26-28 May 2023","TeamQual","UB",NA,12.333,"Medellin, Colombia"
"858","BOHORQUEZ ROMERO","ASHLEY NAYERLY","w","2023 Artistic Gymnastics Senior Pan American Championships","ECU","26-28 May 2023","TeamQual","VT",NA,12.133,"Medellin, Colombia"
"859","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","qual","BB",NA,12.7,"Tampa, FL"
"860","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","final","BB",NA,12.35,"Tampa, FL"
"861","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","qual","FX",NA,12.1,"Tampa, FL"
"862","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","final","FX",NA,12.15,"Tampa, FL"
"863","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","qual","UB",NA,12.3,"Tampa, FL"
"864","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","final","UB",NA,13.4,"Tampa, FL"
"865","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","qual","VT",NA,13.5,"Tampa, FL"
"866","BOOTH","CHARLOTTE","w","2022 U.S. Championships","USA","19-20 Aug 2022","final","VT",NA,13.6,"Tampa, FL"
"867","BOOTH","CHARLOTTE","w","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","BB",9,11.7,"West Valley City, Utah"
"868","BOOTH","CHARLOTTE","w","2022 U.S. Classic","USA","28-31 July 2022","AAfinal","UB",3,13.4,"West Valley City, Utah"
"869","BOOTH","CHARLOTTE","w","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","BB",24,10.6,"Frisco, Texas"
"870","BOOTH","CHARLOTTE","w","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","FX",18,12.1,"Frisco, Texas"
"871","BOOTH","CHARLOTTE","w","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","UB",15,12.65,"Frisco, Texas"
"872","BOOTH","CHARLOTTE","w","2022 Winter Cup","USA","25-27 Feb 2022","AAfinal","VT",NA,13.7,"Frisco, Texas"
"873","BOOTH","CHARLOTTE","w","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","BB",22,11.8,"Hoffman Estates, Illinois"
"874","BOOTH","CHARLOTTE","w","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","FX",11,12.8,"Hoffman Estates, Illinois"
"875","BOOTH","CHARLOTTE","w","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","UB",9,13.65,"Hoffman Estates, Illinois"
"876","BOOTH","CHARLOTTE","w","2023 Core Hydration Classic","USA","4-6 Aug 2023","AAfinal","VT",NA,13.7,"Hoffman Estates, Illinois"
"877","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","BB",NA,12.5,"San Jose, CA"
"878","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","BB",NA,11.3,"San Jose, CA"
"879","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","FX",NA,12.5,"San Jose, CA"
"880","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","FX",NA,11.2,"San Jose, CA"
"881","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","UB",NA,13.1,"San Jose, CA"
"882","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","UB",NA,13.35,"San Jose, CA"
"883","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","qual","VT",NA,13.6,"San Jose, CA"
"884","BOOTH","CHARLOTTE","w","2023 U.S. Championships","USA","26-27 Aug 2023","final","VT",NA,13.4,"San Jose, CA"
"885","BOOTH","CHARLOTTE","w","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","BB",12,12.05,"Louisville, Kentucky"
"886","BOOTH","CHARLOTTE","w","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","FX",22,11.75,"Louisville, Kentucky"
"887","BOOTH","CHARLOTTE","w","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","UB",2,13.75,"Louisville, Kentucky"
"888","BOOTH","CHARLOTTE","w","2023 Winter Cup","USA","24-26 Feb 2023","AAfinal","VT",NA,13.55,"Louisville, Kentucky"
"889","BORG","ELLA","w","2022 51st FIG Artistic Gymnastics World Championships","MLT","29 Oct 2022 - 6 Nov 2022","qual","BB",138,9.6,"Liverpool, England"
"890","BORG","ELLA","w","2022 51st FIG Artistic Gymnastics World Championships","MLT","29 Oct 2022 - 6 Nov 2022","qual","FX",115,11.7,"Liverpool, England"
"891","BORG","ELLA","w","2022 51st FIG Artistic Gymnastics World Championships","MLT","29 Oct 2022 - 6 Nov 2022","qual","UB",143,8.4,"Liverpool, England"
"892","BORG","ELLA","w","2022 Doha World Cup","MLT","2-5 Mar 2022","qual","BB",12,10.866,"Doha, Qatar"
"893","BORG","ELLA","w","2022 Doha World Cup","MLT","2-5 Mar 2022","qual","FX",10,11.4,"Doha, Qatar"
"894","BORG","ELLA","w","2022 Doha World Cup","MLT","2-5 Mar 2022","final","UB",8,8.9,"Doha, Qatar"
"895","BORG","ELLA","w","2022 Doha World Cup","MLT","2-5 Mar 2022","qual","UB",7,10.033,"Doha, Qatar"
"896","BORG","ELLA","w","2022 Osijek World Challenge Cup","MLT","9-12 June 2022","qual","BB",29,9.166,"Osijek, Croatia"
"897","BORG","ELLA","w","2022 Osijek World Challenge Cup","MLT","9-12 June 2022","qual","FX",17,11.466,"Osijek, Croatia"
"898","BORG","ELLA","w","2022 Osijek World Challenge Cup","MLT","9-12 June 2022","qual","UB",23,9.1,"Osijek, Croatia"
"899","BORG","ELLA","w","2022 Osijek World Challenge Cup","MLT","9-12 June 2022","qual","VT",24,11.533,"Osijek, Croatia"
"900","BORG","ELLA","w","2022 Senior European Championships","MLT","11-14 Aug 2022","qual","BB",105,9.5,"Munich, Germany"
"901","BORG","ELLA","w","2022 Senior European Championships","MLT","11-14 Aug 2022","qual","FX",88,11.266,"Munich, Germany"
"902","BORG","ELLA","w","2022 Senior European Championships","MLT","11-14 Aug 2022","qual","UB",106,9.4,"Munich, Germany"
"903","BORG","ELLA","w","2022 Senior European Championships","MLT","11-14 Aug 2022","qual","VT",89,11.9,"Munich, Germany"
"904","BORG","ELLA","w","2022 Senior European Championships","MLT","11-14 Aug 2022","qual","VT",26,11.9,"Munich, Germany"
"905","BORG","ELLA","w","2022 Senior European Championships","MLT","11-14 Aug 2022","qual","VT",26,11.633,"Munich, Germany"
"906","BORG","ELLA","w","2023 Senior European Championships","MLT","11-16 Apr 2023","qual","BB",101,9.433,"Antalya, Turkey"
"907","BORG","ELLA","w","2023 Senior European Championships","MLT","11-16 Apr 2023","qual","FX",94,11.166,"Antalya, Turkey"
"908","BORG","ELLA","w","2023 Senior European Championships","MLT","11-16 Apr 2023","qual","UB",113,8.7,"Antalya, Turkey"
"909","BORG","ELLA","w","2023 Senior European Championships","MLT","11-16 Apr 2023","qual","VT",100,11.9,"Antalya, Turkey"
"910","BOTTGER","ISABELLA","w","2023 British Gymnastics Championships","GBR","23-26 Mar 2023","qual","UB",26,10.95,"Liverpool, England"
"911","BOUKHATEM","FATMA ZOHRA","w","2022 51st FIG Artistic Gymnastics World Championships","ALG","29 Oct 2022 - 6 Nov 2022","qual","BB",145,8.5,"Liverpool, England"
"912","BOUKHATEM","FATMA ZOHRA","w","2022 51st FIG Artistic Gymnastics World Championships","ALG","29 Oct 2022 - 6 Nov 2022","qual","FX",126,11.466,"Liverpool, England"
"913","BOUKHATEM","FATMA ZOHRA","w","2022 51st FIG Artistic Gymnastics World Championships","ALG","29 Oct 2022 - 6 Nov 2022","qual","UB",126,10.566,"Liverpool, England"
"914","BOUKHATEM","FATMA ZOHRA","w","2022 51st FIG Artistic Gymnastics World Championships","ALG","29 Oct 2022 - 6 Nov 2022","qual","VT",129,12,"Liverpool, England"
"915","BOUKHATEM","FATMA ZOHRA","w","2022 51st FIG Artistic Gymnastics World Championships","ALG","29 Oct 2022 - 6 Nov 2022","qual","VT",30,12,"Liverpool, England"
"916","BOYER","MARINE","w","2022 51st FIG Artistic Gymnastics World Championships","FRA","29 Oct 2022 - 6 Nov 2022","final","BB",4,13.3,"Liverpool, England"
"917","BOYER","MARINE","w","2022 51st FIG Artistic Gymnastics World Championships","FRA","29 Oct 2022 - 6 Nov 2022","qual","BB",4,13.666,"Liverpool, England"
"918","BOYER","MARINE","w","2022 51st FIG Artistic Gymnastics World Championships","FRA","29 Oct 2022 - 6 Nov 2022","TeamFinal","BB",NA,13.666,"Liverpool, England"
"919","BOYER","MARINE","w","2022 51st FIG Artistic Gymnastics World Championships","FRA","29 Oct 2022 - 6 Nov 2022","qual","FX",17,13.3,"Liverpool, England"
"920","BOYER","MARINE","w","2022 51st FIG Artistic Gymnastics World Championships","FRA","29 Oct 2022 - 6 Nov 2022","TeamFinal","FX",NA,13.133,"Liverpool, England"
"921","BOYER","MARINE","w","2022 51st FIG Artistic Gymnastics World Championships","FRA","29 Oct 2022 - 6 Nov 2022","qual","UB",52,12.8,"Liverpool, England"
"922","BOYER","MARINE","w","2022 Paris World Challenge Cup","FRA","24-25 Sept 2022","qual","BB",6,12.85,"Paris, France"
"923","BOYER","MARINE","w","2022 Paris World Challenge Cup","FRA","24-25 Sept 2022","final","BB",1,13.75,"Paris, France"
"924","BOYER","MARINE","w","2022 Senior European Championships","FRA","11-14 Aug 2022","qual","BB",12,13,"Munich, Germany"
"925","BOYER","MARINE","w","2022 Senior European Championships","FRA","11-14 Aug 2022","TeamFinal","BB",9,12.866,"Munich, Germany"
"926","BOYER","MARINE","w","2022 Senior European Championships","FRA","11-14 Aug 2022","qual","FX",38,12.366,"Munich, Germany"
"927","BOYER","MARINE","w","2022 Senior European Championships","FRA","11-14 Aug 2022","TeamFinal","FX",15,12.7,"Munich, Germany"
"928","BOYER","MARINE","w","2022 Senior European Championships","FRA","11-14 Aug 2022","qual","VT",22,13.2,"Munich, Germany"
"929","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","qual","BB",19,13.4,"Antwerp, Belgium"
"930","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","TeamFinal","BB",NA,13.733,"Antwerp, Belgium"
"931","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","qual","FX",99,12,"Antwerp, Belgium"
"932","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","TeamFinal","FX",NA,12.633,"Antwerp, Belgium"
"933","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","qual","UB",59,12.7,"Antwerp, Belgium"
"934","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","TeamFinal","UB",NA,12.866,"Antwerp, Belgium"
"935","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","TeamFinal","VT",NA,13.266,"Antwerp, Belgium"
"936","BOYER","MARINE","w","2023 52nd FIG Artistic Gymnastics World Championships","FRA","30 Sep 2023 - 8 Oct 2023","qual","VT",42,13.366,"Antwerp, Belgium"
"937","BOYER","MARINE","w","2023 Baku World Cup","FRA","9-12 Mar 2023","final","BB",2,13.866,"Baku, Azerbaijan"
"938","BOYER","MARINE","w","2023 Baku World Cup","FRA","9-12 Mar 2023","qual","BB",2,13.633,"Baku, Azerbaijan"
"939","BOYER","MARINE","w","2023 Baku World Cup","FRA","9-12 Mar 2023","final","FX",1,12.833,"Baku, Azerbaijan"
"940","BOYER","MARINE","w","2023 Baku World Cup","FRA","9-12 Mar 2023","qual","FX",1,12.966,"Baku, Azerbaijan"
"941","BOYER","MARINE","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","BB",17,12.366,"Antalya, Turkey"
"942","BOYER","MARINE","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","FX",17,12.733,"Antalya, Turkey"
"943","BOYER","MARINE","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","UB",43,12.5,"Antalya, Turkey"
"944","BOYER","MARINE","w","2023 Senior European Championships","FRA","11-16 Apr 2023","qual","VT",18,13.333,"Antalya, Turkey"
"945","BOYER","MARINE","w","2023 Tel Aviv World Challenge Cup","FRA","1-4 Jun 2023","qual","BB",1,13.833,"Tel Aviv, Israel"
"946","BOYER","MARINE","w","2023 Tel Aviv World Challenge Cup","FRA","1-4 Jun 2023","final","BB",1,13.567,"Tel Aviv, Israel"
"947","BOYER","MARINE","w","2023 Tel Aviv World Challenge Cup","FRA","1-4 Jun 2023","final","FX",4,13.033,"Tel Aviv, Israel"
"948","BOYER","MARINE","w","2023 Tel Aviv World Challenge Cup","FRA","1-4 Jun 2023","qual","FX",6,12.6,"Tel Aviv, Israel"
"949","BRACKLEY","JACINTA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","BB",58,9.15,"Liverpool, England"
"950","BRACKLEY","JACINTA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",56,10.25,"Liverpool, England"
"951","BRACKLEY","JACINTA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","UB",56,9.1,"Liverpool, England"
"952","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","AAfinal","BB",19,11.733,"Liverpool, England"
"953","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","qual","BB",59,11.833,"Liverpool, England"
"954","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","AAfinal","FX",13,13.133,"Liverpool, England"
"955","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","qual","FX",37,12.9,"Liverpool, England"
"956","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","AAfinal","UB",6,13.766,"Liverpool, England"
"957","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","qual","UB",62,12.666,"Liverpool, England"
"958","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","AAfinal","VT",15,13.266,"Liverpool, England"
"959","BRASSART","MAELLYSE","w","2022 51st FIG Artistic Gymnastics World Championships","BEL","29 Oct 2022 - 6 Nov 2022","qual","VT",40,13.3,"Liverpool, England"
"960","BRASSART","MAELLYSE","w","2022 Paris World Challenge Cup","BEL","24-25 Sept 2022","qual","BB",33,10.65,"Paris, France"
"961","BRASSART","MAELLYSE","w","2022 Paris World Challenge Cup","BEL","24-25 Sept 2022","qual","UB",26,11.05,"Paris, France"
"962","BRASSART","MAELLYSE","w","2022 Senior European Championships","BEL","11-14 Aug 2022","qual","FX",69,11.7,"Munich, Germany"
"963","BRASSART","MAELLYSE","w","2022 Senior European Championships","BEL","11-14 Aug 2022","TeamFinal","FX",17,12.566,"Munich, Germany"
"964","BRASSART","MAELLYSE","w","2022 Senior European Championships","BEL","11-14 Aug 2022","qual","UB",17,13.133,"Munich, Germany"
"965","BRASSART","MAELLYSE","w","2022 Senior European Championships","BEL","11-14 Aug 2022","TeamFinal","UB",16,13.133,"Munich, Germany"
"966","BRASSART","MAELLYSE","w","2022 Senior European Championships","BEL","11-14 Aug 2022","qual","VT",32,12.966,"Munich, Germany"
"967","BRASSART","MAELLYSE","w","2022 Senior European Championships","BEL","11-14 Aug 2022","TeamFinal","VT",22,12.933,"Munich, Germany"
"968","BRASSART","MAELLYSE","w","2023 52nd FIG Artistic Gymnastics World Championships","BEL","30 Sep 2023 - 8 Oct 2023","qual","UB",77,12.266,"Antwerp, Belgium"
"969","BRASSART","MAELLYSE","w","2023 52nd FIG Artistic Gymnastics World Championships","BEL","30 Sep 2023 - 8 Oct 2023","qual","VT",62,13.133,"Antwerp, Belgium"
"970","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","AAfinal","BB",3,13.4,"Antalya, Turkey"
"971","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","qual","BB",58,11.133,"Antalya, Turkey"
"972","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","AAfinal","FX",12,12.466,"Antalya, Turkey"
"973","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","qual","FX",47,12.1,"Antalya, Turkey"
"974","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","AAfinal","UB",6,13.666,"Antalya, Turkey"
"975","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","qual","UB",38,12.633,"Antalya, Turkey"
"976","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","AAfinal","VT",9,13.333,"Antalya, Turkey"
"977","BRASSART","MAELLYSE","w","2023 Senior European Championships","BEL","11-16 Apr 2023","qual","VT",18,13.333,"Antalya, Turkey"
"978","BRASSART","MAELLYSE","w","EnBW DTB Pokal Team Challenge 2023","BEL","17-19 Mar 2023","final","BB",2,13.133,"Stuttgart, Germany"
"979","BRASSART","MAELLYSE","w","EnBW DTB Pokal Team Challenge 2023","BEL","17-19 Mar 2023","qual","BB",3,13.3,"Stuttgart, Germany"
"980","BRASSART","MAELLYSE","w","EnBW DTB Pokal Team Challenge 2023","BEL","17-19 Mar 2023","qual","FX",9,12.75,"Stuttgart, Germany"
"981","BRASSART","MAELLYSE","w","EnBW DTB Pokal Team Challenge 2023","BEL","17-19 Mar 2023","qual","UB",9,13.55,"Stuttgart, Germany"
"982","BRASSART","MAELLYSE","w","EnBW DTB Pokal Team Challenge 2023","BEL","17-19 Mar 2023","qual","VT",8,13.3,"Stuttgart, Germany"
"983","BREMNER","EMILY","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","BB",18,11.45,"Liverpool, England"
"984","BREMNER","EMILY","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",43,11.2,"Liverpool, England"
"985","BREMNER","EMILY","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","UB",25,11.25,"Liverpool, England"
"986","BREMNER","EMILY","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",20,12.85,"Liverpool, England"
"987","BREMNER","EMILY","w","BIRMINGHAM 2022 Commonwealth Games","SCO","29 Jul-2 Aug 2022","qual","BB",20,11.5,"Birmingham, England"
"988","BREMNER","EMILY","w","BIRMINGHAM 2022 Commonwealth Games","SCO","29 Jul-2 Aug 2022","qual","FX",18,12.05,"Birmingham, England"
"989","BREMNER","EMILY","w","BIRMINGHAM 2022 Commonwealth Games","SCO","29 Jul-2 Aug 2022","qual","UB",22,11.55,"Birmingham, England"
"990","BRIDGE","ANNA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","BB",66,6.75,"Liverpool, England"
"991","BRIDGE","ANNA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",58,10.15,"Liverpool, England"
"992","BRIDGE","ANNA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","UB",48,9.8,"Liverpool, England"
"993","BRIDGE","ANNA","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",49,11.85,"Liverpool, England"
"994","BRIDGE","MEGAN","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","BB",45,10.05,"Liverpool, England"
"995","BRIDGE","MEGAN","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","FX",63,3.05,"Liverpool, England"
"996","BRIDGE","MEGAN","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","UB",62,7.75,"Liverpool, England"
"997","BRIDGE","MEGAN","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",12,13.1,"Liverpool, England"
"998","BRIDGE","MEGAN","w","2022 British Gymnastics Championships","GBR","24-27 Mar 2022","qual","VT",12,12.3,"Liverpool, England"
"999","BROSTELLA","VALENTIN","w","SANTIAGO 2023 XIX Pan American Games","PAN","21-25 Oct 2023","qual","VT",38,12.166,"Santiago, Chile"
"1000","BROSTELLA","VALENTINA","w","2023 Central American and Caribbean Games","PAN","24-28 Jun 2023","qual","FX",21,11.45,"San Salvador, El Salvador"
"1001","BROSTELLA","VALENTINA","w","2023 Central American and Caribbean Games","PAN","24-28 Jun 2023","qual","UB",27,9.8,"San Salvador, El Salvador"
"1002","BROSTELLA","VALENTINA","w","SANTIAGO 2023 XIX Pan American Games","PAN","21-25 Oct 2023","qual","FX",43,10.433,"Santiago, Chile"
"1003","BROSTELLA","VALENTINA","w","SANTIAGO 2023 XIX Pan American Games","PAN","21-25 Oct 2023","qual","UB",34,11.066,"Santiago, Chile"
"1004","BROSTELLA ARIAS","VALENTINA","w","2023 Artistic Gymnastics Senior Pan American Championships","PAN","26-28 May 2023","TeamQual","BB",NA,10.433,"Medellin, Colombia"
"1005","BROSTELLA ARIAS","VALENTINA","w","2023 Artistic Gymnastics Senior Pan American Championships","PAN","26-28 May 2023","TeamQual","FX",NA,11.767,"Medellin, Colombia"
"1006","BROSTELLA ARIAS","VALENTINA","w","2023 Artistic Gymnastics Senior Pan American Championships","PAN","26-28 May 2023","TeamFinal","UB",NA,10.967,"Medellin, Colombia"
"1007","BROSTELLA ARIAS","VALENTINA","w","2023 Artistic Gymnastics Senior Pan American Championships","PAN","26-28 May 2023","TeamQual","UB",NA,11.5,"Medellin, Colombia"
