,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
811,1204,TUR,2022 Senior European Championships,qual,"Munich, Germany",VT,11.0,15.2,700,ADEM ASIL,0.002253032928942809,0.0
812,1205,TUR,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT,1.0,15.233,700,ADEM ASIL,0.002253032928942809,0.0
813,1206,TUR,2022 Senior European Championships,qual,"Munich, Germany",VT,11.0,13.5,700,ADEM ASIL,0.002253032928942809,0.0
814,1207,TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,43.0,13.8,304,ADEM ASIL,0.0013292894280762587,9.61111111111111
815,1208,TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,40.0,13.366,304,ADEM ASIL,-0.001168490153172868,14.928571428571429
816,1209,TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,55.0,13.866,304,ADEM ASIL,-0.0006742424242424229,27.7
817,1210,TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,70.0,12.866,304,ADEM ASIL,-0.0010959595959595986,39.75
818,1211,TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,12.0,14.166,304,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
819,1212,TUR,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,12.0,14.566,304,ADEM ASIL,0.002253032928942809,0.0
820,1213,TUR,2023 Cottbus World Cup,final,"Cottbus, Germany",SR,5.0,14.466,516,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
821,1214,TUR,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,3.0,14.633,516,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
822,1215,TUR,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,14.0,14.833,516,ADEM ASIL,0.002253032928942809,0.0
823,1216,TUR,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,14.0,13.233,516,ADEM ASIL,0.002253032928942809,0.0
824,1217,TUR,2023 Doha World Cup,final,"Doha, Qatar",FX,4.0,13.9,488,ADEM ASIL,0.0013292894280762587,9.61111111111111
825,1218,TUR,2023 Doha World Cup,qual,"Doha, Qatar",FX,6.0,13.6,488,ADEM ASIL,0.0013292894280762587,9.61111111111111
826,1219,TUR,2023 Doha World Cup,final,"Doha, Qatar",HB,4.0,13.766,488,ADEM ASIL,-0.001168490153172868,14.928571428571429
827,1220,TUR,2023 Doha World Cup,qual,"Doha, Qatar",HB,7.0,13.633,488,ADEM ASIL,-0.001168490153172868,14.928571428571429
828,1221,TUR,2023 Doha World Cup,final,"Doha, Qatar",PB,8.0,14.066,488,ADEM ASIL,-0.0006742424242424229,27.7
829,1222,TUR,2023 Doha World Cup,qual,"Doha, Qatar",PB,8.0,14.0,488,ADEM ASIL,-0.0006742424242424229,27.7
830,1223,TUR,2023 Doha World Cup,final,"Doha, Qatar",SR,2.0,15.033,488,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
831,1224,TUR,2023 Doha World Cup,qual,"Doha, Qatar",SR,2.0,14.9,488,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
832,1225,TUR,2023 Doha World Cup,qual,"Doha, Qatar",VT,15.0,14.766,488,ADEM ASIL,0.002253032928942809,0.0
833,1226,TUR,2023 Doha World Cup,qual,"Doha, Qatar",VT,15.0,12.733,488,ADEM ASIL,0.002253032928942809,0.0
834,1227,TUR,2023 FISU World University Games,qual,"Chengdu, China",FX,20.0,13.533,335,ADEM ASIL,0.0013292894280762587,9.61111111111111
835,1228,TUR,2023 FISU World University Games,qual,"Chengdu, China",HB,12.0,13.8,335,ADEM ASIL,-0.001168490153172868,14.928571428571429
836,1229,TUR,2023 FISU World University Games,qual,"Chengdu, China",PB,18.0,13.766,335,ADEM ASIL,-0.0006742424242424229,27.7
837,1230,TUR,2023 FISU World University Games,qual,"Chengdu, China",PH,60.0,11.6,335,ADEM ASIL,-0.0010959595959595986,39.75
838,1231,TUR,2023 FISU World University Games,final,"Chengdu, China",SR,3.0,14.933,335,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
839,1232,TUR,2023 FISU World University Games,qual,"Chengdu, China",SR,5.0,14.832999999999998,335,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
840,1233,TUR,2023 FISU World University Games,final,"Chengdu, China",VT,5.0,14.8,335,ADEM ASIL,0.002253032928942809,0.0
841,1234,TUR,2023 FISU World University Games,qual,"Chengdu, China",VT,22.0,14.166,335,ADEM ASIL,0.002253032928942809,0.0
842,1235,TUR,2023 FISU World University Games,qual,"Chengdu, China",VT,6.0,14.166,335,ADEM ASIL,0.002253032928942809,0.0
843,1236,TUR,2023 FISU World University Games,final,"Chengdu, China",VT,5.0,13.5,335,ADEM ASIL,0.002253032928942809,0.0
844,1237,TUR,2023 FISU World University Games,qual,"Chengdu, China",VT,6.0,13.966,335,ADEM ASIL,0.002253032928942809,0.0
845,1238,TUR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",FX,3.0,13.933,457,ADEM ASIL,0.0013292894280762587,9.61111111111111
846,1239,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",FX,16.0,13.766,457,ADEM ASIL,0.0013292894280762587,9.61111111111111
847,1240,TUR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",HB,5.0,13.433,457,ADEM ASIL,-0.001168490153172868,14.928571428571429
848,1241,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",HB,21.0,13.2,457,ADEM ASIL,-0.001168490153172868,14.928571428571429
849,1242,TUR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PB,3.0,14.3,457,ADEM ASIL,-0.0006742424242424229,27.7
850,1243,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",PB,17.0,14.0,457,ADEM ASIL,-0.0006742424242424229,27.7
851,1244,TUR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",PH,9.0,13.166,457,ADEM ASIL,-0.0010959595959595986,39.75
852,1245,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",PH,59.0,12.7,457,ADEM ASIL,-0.0010959595959595986,39.75
853,1246,TUR,2023 Senior European Championships,final,"Antalya, Turkey",SR,1.0,14.933,457,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
854,1247,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",SR,1.0,15.033,457,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
855,1248,TUR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",SR,1.0,15.033,457,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
856,1249,TUR,2023 Senior European Championships,AAfinal,"Antalya, Turkey",VT,3.0,15.1,457,ADEM ASIL,0.002253032928942809,0.0
857,1250,TUR,2023 Senior European Championships,final,"Antalya, Turkey",VT,5.0,15.166,457,ADEM ASIL,0.002253032928942809,0.0
858,1251,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,3.0,14.966,457,ADEM ASIL,0.002253032928942809,0.0
859,1252,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,7.0,14.966,457,ADEM ASIL,0.002253032928942809,0.0
860,1253,TUR,2023 Senior European Championships,final,"Antalya, Turkey",VT,5.0,13.533,457,ADEM ASIL,0.002253032928942809,0.0
861,1254,TUR,2023 Senior European Championships,qual,"Antalya, Turkey",VT,7.0,13.9,457,ADEM ASIL,0.002253032928942809,0.0
862,1255,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,14.0,14.0,488,ADEM ASIL,0.0013292894280762587,9.61111111111111
863,1256,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,14.0,13.5,488,ADEM ASIL,-0.001168490153172868,14.928571428571429
864,1257,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,25.0,13.65,488,ADEM ASIL,-0.0006742424242424229,27.7
865,1258,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,22.0,12.9,488,ADEM ASIL,-0.0010959595959595986,39.75
866,1259,TUR,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",SR,1.0,14.6,488,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
867,1260,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,4.0,14.4,488,ADEM ASIL,-0.0005199306759098768,2.5555555555555554
868,1261,TUR,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,3.0,13.6,488,ADEM ASIL,0.002253032928942809,0.0
869,1262,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,3.0,15.25,488,ADEM ASIL,0.002253032928942809,0.0
870,1263,TUR,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,3.0,14.133,488,ADEM ASIL,0.002253032928942809,0.0
871,1264,TUR,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,3.0,14.1,488,ADEM ASIL,0.002253032928942809,0.0
872,1265,KSA,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,54.0,10.667,761,HABEB ASWAILAH,0,54.0
873,1266,KSA,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,37.0,11.1,761,HABEB ASWAILAH,0,37.0
874,1267,IRL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,50.0,13.966,639,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
875,1268,IRL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,18.0,13.966,639,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
876,1269,IRL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,18.0,13.866,639,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
877,1270,NIR,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,6.0,14.2,731,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
878,1271,NIR,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,6.0,14.15,731,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
879,1272,NIR,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,6.0,13.3,731,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
880,1273,NIR,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,6.0,13.75,731,MC EWAN ATEER,-0.0036304347826086915,15.714285714285714
881,1274,PAN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,33.0,9.65,396,RICHARD ATENCIO,0.017344262295081965,35.0
882,1275,PAN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",HB,27.0,10.5,396,RICHARD ATENCIO,0.006278688524590164,35.0
883,1276,PAN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PB,32.0,9.35,396,RICHARD ATENCIO,0.029368852459016395,28.0
884,1277,PAN,2023 Central American and Caribbean Games,final,"San Salvador, El Salvador",PH,8.0,10.85,396,RICHARD ATENCIO,0.0023196721311475365,17.333333333333332
885,1278,PAN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,9.0,12.35,396,RICHARD ATENCIO,0.0023196721311475365,17.333333333333332
886,1279,PAN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",SR,28.0,10.75,396,RICHARD ATENCIO,0.006688524590163941,35.0
887,1280,PAN,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,26.0,12.6,396,RICHARD ATENCIO,0.002729508196721313,33.0
888,1281,PAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,37.0,11.766,274,RICHARD ATENCIO,0.017344262295081965,35.0
889,1282,PAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,43.0,11.266,274,RICHARD ATENCIO,0.006278688524590164,35.0
890,1283,PAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,24.0,12.933,274,RICHARD ATENCIO,0.029368852459016395,28.0
891,1284,PAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,35.0,11.133,274,RICHARD ATENCIO,0.0023196721311475365,17.333333333333332
892,1285,PAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,42.0,11.566,274,RICHARD ATENCIO,0.006688524590163941,35.0
893,1286,PAN,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,40.0,12.933,274,RICHARD ATENCIO,0.002729508196721313,33.0
894,1287,PAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,10.1,427,RICHARD AMETH ATENCIO HIGINIO,0,0.0
895,1288,PAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",HB,,11.467,427,RICHARD AMETH ATENCIO HIGINIO,0,0.0
896,1289,PAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PB,,11.9,427,RICHARD AMETH ATENCIO HIGINIO,0,0.0
897,1290,PAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,10.9,427,RICHARD AMETH ATENCIO HIGINIO,0,0.0
898,1291,PAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",SR,,10.133,427,RICHARD AMETH ATENCIO HIGINIO,0,0.0
899,1292,PAN,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,12.767,427,RICHARD AMETH ATENCIO HIGINIO,0,0.0
900,1297,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,14.0,12.65,488,JAYDON ATTYGALLE,0,14.0
901,1298,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,31.0,7.45,488,JAYDON ATTYGALLE,0,31.0
902,1299,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,22.0,12.15,488,JAYDON ATTYGALLE,0,22.0
903,1300,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,17.0,12.05,488,JAYDON ATTYGALLE,0,17.0
904,1301,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,31.0,9.65,488,JAYDON ATTYGALLE,0,31.0
905,1302,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,23.0,13.6,488,JAYDON ATTYGALLE,0,23.0
906,1303,ARM,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",SR,4.0,14.6,639,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
907,1304,ARM,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,7.0,14.466,639,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
908,1305,ARM,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,4.0,14.466,853,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
909,1306,ARM,2022 Cairo World Cup,final,"Cairo, Egypt",SR,4.0,14.5,853,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
910,1307,ARM,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,4.0,14.3,881,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
911,1308,ARM,2022 Cottbus World Cup,final,"Cottbus, Germany",SR,8.0,12.866,881,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
912,1309,ARM,2022 Doha World Cup,qual,"Doha, Qatar",SR,2.0,14.633,853,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
913,1310,ARM,2022 Doha World Cup,final,"Doha, Qatar",SR,2.0,14.5,853,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
914,1311,ARM,2022 Senior European Championships,final,"Munich, Germany",SR,8.0,13.733,700,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
915,1312,ARM,2022 Senior European Championships,qual,"Munich, Germany",SR,6.0,14.633,700,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
916,1313,ARM,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",SR,7.0,14.433,304,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
917,1314,ARM,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,6.0,14.433,304,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
918,1315,ARM,2023 Cairo World Cup,final,"Cairo, Egypt",SR,3.0,14.666,457,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
919,1316,ARM,2023 Cairo World Cup,qual,"Cairo, Egypt",SR,3.0,14.633,457,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
920,1317,ARM,2023 Cottbus World Cup,final,"Cottbus, Germany",SR,3.0,14.533,516,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
921,1318,ARM,2023 Cottbus World Cup,qual,"Cottbus, Germany",SR,5.0,14.533,516,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
922,1319,ARM,2023 Doha World Cup,final,"Doha, Qatar",SR,4.0,14.733,488,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
923,1320,ARM,2023 Doha World Cup,qual,"Doha, Qatar",SR,3.0,14.766,488,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
924,1321,ARM,2023 FISU World University Games,final,"Chengdu, China",SR,4.0,14.833,335,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
925,1322,ARM,2023 FISU World University Games,qual,"Chengdu, China",SR,7.0,14.566,335,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
926,1323,ARM,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,1.0,14.8,396,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
927,1324,ARM,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,1.0,14.666,396,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
928,1325,ARM,2023 Senior European Championships,final,"Antalya, Turkey",SR,7.0,14.433,457,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
929,1326,ARM,2023 Senior European Championships,qual,"Antalya, Turkey",SR,5.0,14.666,457,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
930,1327,ARM,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,1.0,14.7,427,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
931,1328,ARM,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,1.0,14.25,427,ARTUR AVETISYAN,0.00023050259965337803,4.230769230769231
932,1332,TUR,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,18.0,12.35,853,MEHMET AYBERK,0,18.0
933,1333,TUR,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,8.0,13.85,853,MEHMET AYBERK,0,8.0
934,1334,UZB,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,30.0,12.433,488,ASADBEK AZAMOV,0.004891304347826089,20.5
935,1335,UZB,2023 Baku World Cup,qual,"Baku, Azerbaijan",SR,32.0,12.1,488,ASADBEK AZAMOV,0.007788043478260869,21.5
936,1336,UZB,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,17.0,14.033,488,ASADBEK AZAMOV,-0.0003641304347826096,10.0
937,1337,UZB,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,17.0,13.566,488,ASADBEK AZAMOV,-0.0003641304347826096,10.0
938,1338,UZB,2023 FISU World University Games,qual,"Chengdu, China",FX,28.0,13.266,335,ASADBEK AZAMOV,0.004891304347826089,20.5
939,1339,UZB,2023 FISU World University Games,qual,"Chengdu, China",HB,65.0,11.666,335,ASADBEK AZAMOV,0.016129032258064516,39.0
940,1340,UZB,2023 FISU World University Games,qual,"Chengdu, China",PB,66.0,11.933,335,ASADBEK AZAMOV,0.020419354838709707,35.0
941,1341,UZB,2023 FISU World University Games,qual,"Chengdu, China",PH,71.0,11.0,335,ASADBEK AZAMOV,0.020419354838709648,39.0
942,1342,UZB,2023 FISU World University Games,qual,"Chengdu, China",SR,36.0,13.066,335,ASADBEK AZAMOV,0.007788043478260869,21.5
943,1343,UZB,2023 FISU World University Games,final,"Chengdu, China",VT,7.0,13.066,335,ASADBEK AZAMOV,-0.0003641304347826096,10.0
944,1344,UZB,2023 FISU World University Games,qual,"Chengdu, China",VT,23.0,14.133,335,ASADBEK AZAMOV,-0.0003641304347826096,10.0
945,1345,UZB,2023 FISU World University Games,qual,"Chengdu, China",VT,7.0,14.133,335,ASADBEK AZAMOV,-0.0003641304347826096,10.0
946,1346,UZB,2023 FISU World University Games,qual,"Chengdu, China",VT,7.0,13.866,335,ASADBEK AZAMOV,-0.0003641304347826096,10.0
947,1347,UZB,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",FX,18.0,13.266,304,ASADBEK AZAMOV,0.004891304347826089,20.5
948,1348,UZB,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",FX,6.0,13.333,304,ASADBEK AZAMOV,0.004891304347826089,20.5
949,1349,UZB,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",HB,13.0,12.166,304,ASADBEK AZAMOV,0.016129032258064516,39.0
950,1350,UZB,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PB,24.0,12.866,304,ASADBEK AZAMOV,0.020419354838709707,35.0
951,1351,UZB,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",PB,15.0,12.566,304,ASADBEK AZAMOV,0.020419354838709707,35.0
952,1352,UZB,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",PH,37.0,6.066,304,ASADBEK AZAMOV,0.020419354838709648,39.0
953,1353,UZB,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",PH,9.0,11.633,304,ASADBEK AZAMOV,0.020419354838709648,39.0
954,1354,UZB,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",SR,14.0,13.166,304,ASADBEK AZAMOV,0.007788043478260869,21.5
955,1355,UZB,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",SR,4.0,13.533,304,ASADBEK AZAMOV,0.007788043478260869,21.5
956,1356,UZB,HANGZHOU 2022 19th Asian Games,AAfinal,"Hangzhou, China",VT,4.0,13.966,304,ASADBEK AZAMOV,-0.0003641304347826096,10.0
957,1357,UZB,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT,6.0,14.1,304,ASADBEK AZAMOV,-0.0003641304347826096,10.0
958,1358,UZB,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,8.0,14.133,304,ASADBEK AZAMOV,-0.0003641304347826096,10.0
959,1359,UZB,HANGZHOU 2022 19th Asian Games,final,"Hangzhou, China",VT,6.0,13.9,304,ASADBEK AZAMOV,-0.0003641304347826096,10.0
960,1360,UZB,HANGZHOU 2022 19th Asian Games,qual,"Hangzhou, China",VT,8.0,13.966,304,ASADBEK AZAMOV,-0.0003641304347826096,10.0
961,1361,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,61.0,13.166,639,ABDULLA AZIMOV,0.001275045537340618,31.714285714285715
962,1362,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",HB,87.0,12.433,639,ABDULLA AZIMOV,0.0008030634573304138,45.75
963,1363,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,64.0,13.533,639,ABDULLA AZIMOV,-0.0024070021881838067,52.25
964,1364,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PH,9.0,14.3,639,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
965,1365,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,112.0,11.966,639,ABDULLA AZIMOV,0.0009474835886214438,74.75
966,1366,UZB,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,54.0,13.9,639,ABDULLA AZIMOV,-0.0002000000000000005,73.0
967,1367,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,34.0,12.3,761,ABDULLA AZIMOV,0.001275045537340618,31.714285714285715
968,1368,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",HB,17.0,12.733,761,ABDULLA AZIMOV,0.0008030634573304138,45.75
969,1369,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PB,16.0,13.633,761,ABDULLA AZIMOV,-0.0024070021881838067,52.25
970,1370,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",PH,9.0,13.667,761,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
971,1371,UZB,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",SR,35.0,11.933,761,ABDULLA AZIMOV,0.0009474835886214438,74.75
972,1372,UZB,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,20.0,13.0,853,ABDULLA AZIMOV,0.001275045537340618,31.714285714285715
973,1373,UZB,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,8.0,13.966,853,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
974,1374,UZB,2022 Baku World Cup,final,"Baku, Azerbaijan",PH,8.0,13.4,853,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
975,1375,UZB,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,21.0,12.4,853,ABDULLA AZIMOV,0.001275045537340618,31.714285714285715
976,1376,UZB,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,7.0,14.033,853,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
977,1377,UZB,2022 Cairo World Cup,final,"Cairo, Egypt",PH,7.0,13.066,853,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
978,1378,UZB,2022 Doha World Cup,qual,"Doha, Qatar",PH,15.0,13.033,853,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
979,1379,UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,27.0,13.1,396,ABDULLA AZIMOV,0.001275045537340618,31.714285714285715
980,1380,UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,HB,18.0,13.166,396,ABDULLA AZIMOV,0.0008030634573304138,45.75
981,1381,UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PB,12.0,13.8,396,ABDULLA AZIMOV,-0.0024070021881838067,52.25
982,1382,UZB,2023 10th Senior Artistic Gymnastics Asian Championships,final,Singapore,PH,8.0,12.9,396,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
983,1383,UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,PH,4.0,14.733,396,ABDULLA AZIMOV,0.0006684881602914406,7.666666666666667
984,1384,UZB,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,SR,41.0,11.8,396,ABDULLA AZIMOV,0.0009474835886214438,74.75
985,1385,UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,48.0,13.7,304,ABDULLA AZIMOV,0.001275045537340618,31.714285714285715
986,1386,UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,61.0,13.1,304,ABDULLA AZIMOV,0.0008030634573304138,45.75
987,1387,UZB,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,117.0,12.533,304,ABDULLA AZIMOV,-0.0024070021881838067,52.25
