,Unnamed: 0.1,Unnamed: 0,Country,Competition,Round,Location,Apparatus,Rank,Score,days_till_paris,names,rate_of_change,average_apparatus_rank
1603,1603,4528,RSA,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",UB,24.0,0.562611464968153,0.8637911464245176,ZELME DARIES,0.0,0.1643835616438356
1604,1604,4529,IND,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,33.0,0.6581528662420383,0.8637911464245176,PAPIYA DAS,0.0,0.22602739726027396
1605,1605,4530,IND,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,39.0,0.5796178343949044,0.8637911464245176,PAPIYA DAS,0.0,0.2671232876712329
1606,1606,4531,IND,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,31.0,0.5668789808917198,0.8637911464245176,PAPIYA DAS,0.0,0.21232876712328766
1607,1607,4532,IND,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",BB,37.0,0.6029936305732485,0.8637911464245176,PRANATI DAS,0.017901309101390112,0.20776255707762553
1608,1608,4533,IND,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",FX,32.0,0.6730573248407644,0.8637911464245176,PRANATI DAS,0.03192322223563777,0.1917808219178082
1609,1609,4534,IND,2022 9th Senior Artistic Gymnastics Asian Championships,qual,"Doha, Qatar",UB,28.0,0.6221019108280255,0.8637911464245176,PRANATI DAS,0.0,0.1917808219178082
1610,1610,4535,IND,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,15.0,0.7261146496815287,0.8637911464245176,PRANATI DAS,0.017901309101390112,0.20776255707762553
1611,1611,4536,IND,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,BB,39.0,0.6517834394904459,0.44948921679909193,PRANATI DAS,0.017901309101390112,0.20776255707762553
1612,1612,4537,IND,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,24.0,0.760063694267516,0.44948921679909193,PRANATI DAS,0.03192322223563777,0.1917808219178082
1613,1613,4541,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,,0.7834394904458599,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1614,1614,4542,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,0.7919108280254777,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1615,1615,4543,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,0.8301273885350319,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1616,1616,4544,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,0.821656050955414,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1617,1617,4545,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,0.7643312101910829,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1618,1618,4546,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,0.8046496815286625,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1619,1619,4547,BRA,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,0.7982802547770701,0.48467650397275824,JULIA DAS NEVES BOTEGA SOARES,0.0,0.0
1620,1620,4588,MGL,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,FX,40.0,0.6921019108280255,0.44948921679909193,NAMUUNTSETSEG DAVAANYAM,0.0,0.273972602739726
1621,1621,4589,MGL,2023 10th Senior Artistic Gymnastics Asian Championships,qual,Singapore,UB,46.0,0.48617834394904463,0.44948921679909193,NAMUUNTSETSEG DAVAANYAM,0.0,0.3150684931506849
1622,1622,4612,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",BB,5.0,0.8057324840764332,0.5539160045402951,GRACE DAVIES,0.0,0.03767123287671233
1623,1623,4613,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,6.0,0.8057324840764332,0.5539160045402951,GRACE DAVIES,0.0,0.03767123287671233
1624,1624,4614,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,11.0,0.767515923566879,0.5539160045402951,GRACE DAVIES,0.0,0.07534246575342465
1625,1625,4615,GBR,2023 British Gymnastics Championships,final,"Liverpool, England",UB,8.0,0.748407643312102,0.5539160045402951,GRACE DAVIES,0.0,0.04452054794520548
1626,1626,4616,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,5.0,0.8248407643312102,0.5539160045402951,GRACE DAVIES,0.0,0.04452054794520548
1627,1627,4617,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,10.0,0.8121019108280255,0.5539160045402951,GRACE DAVIES,0.0,0.0684931506849315
1628,1628,4618,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,10.0,0.7993630573248408,0.5539160045402951,GRACE DAVIES,0.0,0.0684931506849315
1629,1629,4747,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",BB,24.0,0.7261146496815287,0.5539160045402951,MABELLE DAWSON,0.0,0.1643835616438356
1630,1630,4748,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,38.0,0.6496815286624203,0.5539160045402951,MABELLE DAWSON,0.0,0.2602739726027397
1631,1631,4749,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",UB,44.0,0.5700636942675159,0.5539160045402951,MABELLE DAWSON,0.0,0.3013698630136986
1632,1632,4750,GBR,2023 British Gymnastics Championships,qual,"Liverpool, England",VT,36.0,0.7515923566878981,0.5539160045402951,MABELLE DAWSON,0.0,0.2465753424657534
1633,1633,4751,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",BB,26.0,0.7133757961783439,0.9682179341657208,JESSICA DAYKIN,0.0,0.1780821917808219
1634,1634,4752,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,37.0,0.7292993630573248,0.9682179341657208,JESSICA DAYKIN,0.0,0.2534246575342466
1635,1635,4753,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",UB,54.0,0.5955414012738853,0.9682179341657208,JESSICA DAYKIN,0.0,0.3698630136986301
1636,1636,4754,GBR,2022 British Gymnastics Championships,qual,"Liverpool, England",VT,23.0,0.8152866242038217,0.9682179341657208,JESSICA DAYKIN,0.0,0.15753424657534246
1637,1637,4755,MON,2022 Senior European Championships,qual,"Munich, Germany",BB,100.0,0.6369426751592357,0.7945516458569807,JOANA DE FREITAS,-0.02457200827023515,0.4897260273972603
1638,1638,4756,MON,2022 Senior European Championships,qual,"Munich, Germany",FX,105.0,0.6645222929936306,0.7945516458569807,JOANA DE FREITAS,0.033944474281882575,0.4229452054794521
1639,1639,4757,MON,2022 Senior European Championships,qual,"Munich, Germany",UB,109.0,0.5710828025477707,0.7945516458569807,JOANA DE FREITAS,0.04914401654047115,0.6952054794520548
1640,1640,4758,MON,2022 Senior European Championships,qual,"Munich, Germany",VT,103.0,0.736687898089172,0.7945516458569807,JOANA DE FREITAS,0.03861315585322776,0.4474885844748858
1641,1641,4759,MON,2023 Baku World Cup,qual,"Baku, Azerbaijan",BB,44.0,0.6369426751592357,0.5539160045402951,JOANA DE FREITAS,-0.02457200827023515,0.4897260273972603
1642,1642,4760,MON,2023 Baku World Cup,qual,"Baku, Azerbaijan",FX,33.0,0.6857324840764332,0.5539160045402951,JOANA DE FREITAS,0.033944474281882575,0.4229452054794521
1643,1643,4761,MON,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,22.0,0.7494267515923567,0.5539160045402951,JOANA DE FREITAS,0.03861315585322776,0.4474885844748858
1644,1644,4762,MON,2023 Cottbus World Cup,qual,"Cottbus, Germany",BB,36.0,0.6963694267515924,0.5856980703745743,JOANA DE FREITAS,-0.02457200827023515,0.4897260273972603
1645,1645,4763,MON,2023 Cottbus World Cup,qual,"Cottbus, Germany",FX,26.0,0.6963694267515924,0.5856980703745743,JOANA DE FREITAS,0.033944474281882575,0.4229452054794521
1646,1646,4764,MON,2023 Senior European Championships,qual,"Antalya, Turkey",BB,106.0,0.5923566878980893,0.5187287173666288,JOANA DE FREITAS,-0.02457200827023515,0.4897260273972603
1647,1647,4765,MON,2023 Senior European Championships,qual,"Antalya, Turkey",FX,83.0,0.7261146496815287,0.5187287173666288,JOANA DE FREITAS,0.033944474281882575,0.4229452054794521
1648,1648,4766,MON,2023 Senior European Championships,qual,"Antalya, Turkey",UB,94.0,0.6602547770700637,0.5187287173666288,JOANA DE FREITAS,0.04914401654047115,0.6952054794520548
1649,1649,4767,MON,2023 Senior European Championships,qual,"Antalya, Turkey",VT,71.0,0.8067515923566879,0.5187287173666288,JOANA DE FREITAS,0.03861315585322776,0.4474885844748858
1650,1650,4768,FRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",BB,11.0,0.8577070063694268,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,0.03903428549603356,0.0
1651,1651,4769,FRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",BB,,0.89171974522293,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,0.03903428549603356,0.0
1652,1652,4770,FRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",FX,3.0,0.8810828025477707,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,-0.0016805367532536258,0.0
1653,1653,4771,FRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",FX,,0.8726114649681529,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,-0.0016805367532536258,0.0
1654,1654,4772,FRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",UB,21.0,0.7961783439490446,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,0.025462678079604215,0.0
1655,1655,4773,FRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",UB,,0.9171974522292994,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,0.025462678079604215,0.0
1656,1656,4774,FRA,2023 52nd FIG Artistic Gymnastics World Championships,AAfinal,"Antwerp, Belgium",VT,5.0,0.895923566878981,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,0.016958143601016495,0.0
1657,1657,4775,FRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,,0.9171974522292994,0.34506242905788875,MELANIE DE JESUS DOS SANTOS,0.016958143601016495,0.0
1658,1658,4916,PUR,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,13.0,0.7261146496815287,0.44948921679909193,NATALIA DELGADO,0.0,0.08904109589041095
1659,1659,4917,PUR,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",FX,33.0,0.6464968152866243,0.44948921679909193,NATALIA DELGADO,0.0,0.22602739726027396
1660,1660,4918,PUR,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",UB,29.0,0.6210191082802548,0.44948921679909193,NATALIA DELGADO,0.0,0.19863013698630136
1661,1661,4919,PUR,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",VT,35.0,0.6687898089171975,0.44948921679909193,NATALIA DELGADO,0.0,0.23972602739726026
1662,1662,4920,PUR,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",BB,,0.7112738853503185,0.48467650397275824,NATALIA GABRIELA DELGADO LOPEZ,0.0,0.0
1663,1663,4921,PUR,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",BB,,0.7049044585987262,0.48467650397275824,NATALIA GABRIELA DELGADO LOPEZ,0.0,0.0
1664,1664,4922,PUR,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",FX,,0.7409554140127388,0.48467650397275824,NATALIA GABRIELA DELGADO LOPEZ,0.0,0.0
1665,1665,4923,PUR,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,0.694267515923567,0.48467650397275824,NATALIA GABRIELA DELGADO LOPEZ,0.0,0.0
1666,1666,4924,PUR,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,0.7197452229299364,0.48467650397275824,NATALIA GABRIELA DELGADO LOPEZ,0.0,0.0
1667,1667,4925,PUR,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,0.709108280254777,0.48467650397275824,NATALIA GABRIELA DELGADO LOPEZ,0.0,0.0
1668,1668,4926,ARG,2023 FISU World University Games,qual,"Chengdu, China",BB,21.0,0.7409554140127388,0.38024971623155507,LARA ALBERTINA DEMARSICO,0.0,0.14383561643835616
1669,1669,4927,ARG,2023 FISU World University Games,qual,"Chengdu, China",FX,28.0,0.7239490445859873,0.38024971623155507,LARA ALBERTINA DEMARSICO,0.0,0.1917808219178082
1670,1670,4928,ARG,2023 FISU World University Games,qual,"Chengdu, China",UB,30.0,0.6836305732484077,0.38024971623155507,LARA ALBERTINA DEMARSICO,0.0,0.2054794520547945
1671,1671,4929,ARG,2023 FISU World University Games,qual,"Chengdu, China",VT,41.0,0.7430573248407644,0.38024971623155507,LARA ALBERTINA DEMARSICO,0.0,0.2808219178082192
1672,1672,4939,CAN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,22.0,0.844968152866242,0.7253121452894438,LAURIE DENOMMEE,-0.020119667206487637,0.0
1673,1673,4940,CAN,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,0.8237579617834395,0.7253121452894438,LAURIE DENOMMEE,-0.020119667206487637,0.0
1674,1674,4941,CAN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,48.0,0.8194904458598726,0.7253121452894438,LAURIE DENOMMEE,0.038570421925800694,0.14840182648401828
1675,1675,4942,CAN,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,36.0,0.8535031847133758,0.7253121452894438,LAURIE DENOMMEE,0.018543472079711694,0.05707762557077626
1676,1676,4943,CAN,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",BB,14.0,0.694267515923567,0.8297389330306469,LAURIE DENOMMEE,0.0,0.1095890410958904
1677,1677,4944,CAN,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",BB,18.0,0.7452229299363057,0.8297389330306469,LAURIE DENOMMEE,0.0,0.1095890410958904
1678,1678,4945,CAN,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",FX,2.0,0.8375796178343949,0.8297389330306469,LAURIE DENOMMEE,-0.020119667206487637,0.0
1679,1679,4946,CAN,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",FX,7.0,0.8057324840764332,0.8297389330306469,LAURIE DENOMMEE,-0.020119667206487637,0.0
1680,1680,4947,CAN,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",UB,7.0,0.7929936305732485,0.8297389330306469,LAURIE DENOMMEE,0.038570421925800694,0.14840182648401828
1681,1681,4948,CAN,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",UB,10.0,0.7929936305732485,0.8297389330306469,LAURIE DENOMMEE,0.038570421925800694,0.14840182648401828
1682,1682,4949,CAN,BIRMINGHAM 2022 Commonwealth Games,AAfinal,"Birmingham, England",VT,6.0,0.8407643312101911,0.8297389330306469,LAURIE DENOMMEE,0.018543472079711694,0.05707762557077626
1683,1683,4951,CAN,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,2.0,0.8640764331210192,0.8297389330306469,LAURIE DENOMMEE,0.018543472079711694,0.05707762557077626
1684,1684,4952,CAN,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,2.0,0.8694267515923567,0.8297389330306469,LAURIE DENOMMEE,0.018543472079711694,0.05707762557077626
1685,1685,4953,CAN,BIRMINGHAM 2022 Commonwealth Games,final,"Birmingham, England",VT,2.0,0.821656050955414,0.8297389330306469,LAURIE DENOMMEE,0.018543472079711694,0.05707762557077626
1686,1686,4954,CAN,BIRMINGHAM 2022 Commonwealth Games,qual,"Birmingham, England",VT,2.0,0.821656050955414,0.8297389330306469,LAURIE DENOMMEE,0.018543472079711694,0.05707762557077626
1687,1687,4955,CAN,2022 Cairo World Cup,qual,"Cairo, Egypt",BB,11.0,0.7303184713375797,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.07534246575342465
1688,1688,4956,CAN,2022 Cairo World Cup,final,"Cairo, Egypt",FX,3.0,0.8003821656050957,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.0136986301369863
1689,1689,4957,CAN,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,1.0,0.8237579617834395,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.0136986301369863
1690,1690,4958,CAN,2022 Cairo World Cup,qual,"Cairo, Egypt",UB,1.0,0.8089171974522293,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.010273972602739725
1691,1691,4959,CAN,2022 Cairo World Cup,final,"Cairo, Egypt",UB,2.0,0.7664331210191083,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.010273972602739725
1692,1692,4960,CAN,2022 Cairo World Cup,final,"Cairo, Egypt",VT,3.0,0.8046496815286625,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.02054794520547945
1693,1693,4961,CAN,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,3.0,0.802547770700637,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.02054794520547945
1694,1694,4962,CAN,2022 Cairo World Cup,qual,"Cairo, Egypt",VT,3.0,0.8237579617834395,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.02054794520547945
1695,1695,4963,CAN,2022 Cairo World Cup,final,"Cairo, Egypt",VT,3.0,0.8322292993630575,0.9682179341657208,LAURIE DENOMMÉE,0.0,0.02054794520547945
1696,1696,4964,CRO,2022 Koper World Challenge Cup,final,"Koper, Slovenia",BB,2.0,0.8439490445859873,0.8637911464245176,ANA DEREK,-0.035346524165537685,0.03228962818003914
1697,1697,4965,CRO,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",BB,4.0,0.7993630573248408,0.8637911464245176,ANA DEREK,-0.035346524165537685,0.03228962818003914
1698,1698,4966,CRO,2022 Koper World Challenge Cup,final,"Koper, Slovenia",FX,1.0,0.821656050955414,0.8637911464245176,ANA DEREK,-0.007470716464009101,0.03131115459882583
1699,1699,4967,CRO,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,1.0,0.8343949044585988,0.8637911464245176,ANA DEREK,-0.007470716464009101,0.03131115459882583
1700,1700,4968,CRO,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",BB,1.0,0.8662420382165605,0.8637911464245176,ANA DEREK,-0.035346524165537685,0.03228962818003914
1701,1701,4969,CRO,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",BB,2.0,0.8364968152866242,0.8637911464245176,ANA DEREK,-0.035346524165537685,0.03228962818003914
1702,1702,4970,CRO,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,2.0,0.844968152866242,0.8637911464245176,ANA DEREK,-0.007470716464009101,0.03131115459882583
1703,1703,4971,CRO,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,2.0,0.8322292993630575,0.8637911464245176,ANA DEREK,-0.007470716464009101,0.03131115459882583
1704,1704,4972,CRO,2022 Senior European Championships,qual,"Munich, Germany",BB,20.0,0.8067515923566879,0.7945516458569807,ANA DEREK,-0.035346524165537685,0.03228962818003914
1705,1705,4973,CRO,2022 Senior European Championships,qual,"Munich, Germany",FX,20.0,0.8131210191082803,0.7945516458569807,ANA DEREK,-0.007470716464009101,0.03131115459882583
1706,1706,4974,CRO,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",BB,1.0,0.8471337579617835,0.9682179341657208,ANA DEREK,-0.035346524165537685,0.03228962818003914
1707,1707,4975,CRO,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",BB,3.0,0.8343949044585988,0.9682179341657208,ANA DEREK,-0.035346524165537685,0.03228962818003914
1708,1708,4976,CRO,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",FX,3.0,0.821656050955414,0.9682179341657208,ANA DEREK,-0.007470716464009101,0.03131115459882583
1709,1709,4977,CRO,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,3.0,0.8312101910828026,0.9682179341657208,ANA DEREK,-0.007470716464009101,0.03131115459882583
1710,1710,4978,BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",BB,29.0,0.8003821656050957,0.7253121452894438,NINA DERWAEL,0.0,0.19863013698630136
1711,1711,4979,BEL,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",UB,3.0,0.9363057324840764,0.7253121452894438,NINA DERWAEL,0.0,0.017123287671232876
1712,1712,4980,BEL,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",UB,2.0,0.9363057324840764,0.7253121452894438,NINA DERWAEL,0.0,0.017123287671232876
1713,1713,5002,FRA,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,0.8726114649681529,0.7253121452894438,COLINE DEVILLARD,-0.026501415823728183,0.0
1714,1714,5003,FRA,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT,3.0,0.9235668789808917,0.7253121452894438,COLINE DEVILLARD,-0.026501415823728183,0.0
1715,1715,5004,FRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,5.0,0.9192993630573248,0.7253121452894438,COLINE DEVILLARD,-0.026501415823728183,0.0
1716,1716,5005,FRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,3.0,0.9192993630573248,0.7253121452894438,COLINE DEVILLARD,-0.026501415823728183,0.0
1717,1717,5006,FRA,2022 51st FIG Artistic Gymnastics World Championships,final,"Liverpool, England",VT,3.0,0.8810828025477707,0.7253121452894438,COLINE DEVILLARD,-0.026501415823728183,0.0
1718,1718,5007,FRA,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,3.0,0.9022929936305734,0.7253121452894438,COLINE DEVILLARD,-0.026501415823728183,0.0
1719,1719,5008,FRA,2022 Paris World Challenge Cup,qual,"Paris, France",VT,3.0,0.9108280254777071,0.7593643586833144,COLINE DEVILLARD,-0.026501415823728183,0.0
1720,1720,5009,FRA,2022 Paris World Challenge Cup,final,"Paris, France",VT,3.0,0.9140127388535032,0.7593643586833144,COLINE DEVILLARD,-0.026501415823728183,0.0
1721,1721,5010,FRA,2022 Paris World Challenge Cup,final,"Paris, France",VT,3.0,0.8503184713375797,0.7593643586833144,COLINE DEVILLARD,-0.026501415823728183,0.0
1722,1722,5011,FRA,2022 Paris World Challenge Cup,qual,"Paris, France",VT,3.0,0.8503184713375797,0.7593643586833144,COLINE DEVILLARD,-0.026501415823728183,0.0
1723,1723,5012,FRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,104.0,0.7579617834394905,0.34506242905788875,COLINE DEVILLARD,0.0,0.7123287671232876
1724,1724,5013,FRA,2023 52nd FIG Artistic Gymnastics World Championships,TeamFinal,"Antwerp, Belgium",VT,,0.9108280254777071,0.34506242905788875,COLINE DEVILLARD,-0.026501415823728183,0.0
1725,1725,5014,FRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,9.0,0.8407643312101911,0.34506242905788875,COLINE DEVILLARD,-0.026501415823728183,0.0
1726,1726,5015,FRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,7.0,0.9171974522292994,0.34506242905788875,COLINE DEVILLARD,-0.026501415823728183,0.0
1727,1727,5016,FRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,8.0,0.9171974522292994,0.34506242905788875,COLINE DEVILLARD,-0.026501415823728183,0.0
1728,1728,5017,FRA,2023 52nd FIG Artistic Gymnastics World Championships,final,"Antwerp, Belgium",VT,9.0,0.8385987261146497,0.34506242905788875,COLINE DEVILLARD,-0.026501415823728183,0.0
1729,1729,5018,FRA,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,8.0,0.8385987261146497,0.34506242905788875,COLINE DEVILLARD,-0.026501415823728183,0.0
1730,1730,5019,FRA,2023 Baku World Cup,final,"Baku, Azerbaijan",VT,1.0,0.9129299363057325,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1731,1731,5020,FRA,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,7.0,0.8046496815286625,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1732,1732,5021,FRA,2023 Baku World Cup,final,"Baku, Azerbaijan",VT,1.0,0.8301273885350319,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1733,1733,5022,FRA,2023 Baku World Cup,qual,"Baku, Azerbaijan",VT,7.0,0.802547770700637,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1734,1734,5023,FRA,2023 Doha World Cup,final,"Doha, Qatar",BB,6.0,0.802547770700637,0.5539160045402951,COLINE DEVILLARD,-0.07346804002678194,0.0730593607305936
1735,1735,5024,FRA,2023 Doha World Cup,qual,"Doha, Qatar",BB,8.0,0.821656050955414,0.5539160045402951,COLINE DEVILLARD,-0.07346804002678194,0.0730593607305936
1736,1736,5025,FRA,2023 Doha World Cup,final,"Doha, Qatar",VT,1.0,0.9171974522292994,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1737,1737,5026,FRA,2023 Doha World Cup,qual,"Doha, Qatar",VT,1.0,0.8810828025477707,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1738,1738,5027,FRA,2023 Doha World Cup,final,"Doha, Qatar",VT,1.0,0.8407643312101911,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1739,1739,5028,FRA,2023 Doha World Cup,qual,"Doha, Qatar",VT,1.0,0.825859872611465,0.5539160045402951,COLINE DEVILLARD,-0.026501415823728183,0.0
1740,1740,5029,FRA,2023 Senior European Championships,qual,"Antalya, Turkey",BB,18.0,0.7855414012738854,0.5187287173666288,COLINE DEVILLARD,-0.07346804002678194,0.0730593607305936
1741,1741,5030,FRA,2023 Senior European Championships,final,"Antalya, Turkey",VT,1.0,0.9108280254777071,0.5187287173666288,COLINE DEVILLARD,-0.026501415823728183,0.0
1742,1742,5031,FRA,2023 Senior European Championships,qual,"Antalya, Turkey",VT,1.0,0.915031847133758,0.5187287173666288,COLINE DEVILLARD,-0.026501415823728183,0.0
1743,1743,5032,FRA,2023 Senior European Championships,final,"Antalya, Turkey",VT,1.0,0.8471337579617835,0.5187287173666288,COLINE DEVILLARD,-0.026501415823728183,0.0
1744,1744,5033,FRA,2023 Senior European Championships,qual,"Antalya, Turkey",VT,1.0,0.8513375796178344,0.5187287173666288,COLINE DEVILLARD,-0.026501415823728183,0.0
1745,1745,5111,PUR,2023 Central American and Caribbean Games,AAfinal,"San Salvador, El Salvador",BB,14.0,0.694267515923567,0.44948921679909193,KARELYS DIAZ,-0.07690981042896988,0.16894977168949774
1746,1746,5112,PUR,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",BB,21.0,0.6751592356687898,0.44948921679909193,KARELYS DIAZ,-0.07690981042896988,0.16894977168949774
