,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
7538,GRÜNBERG,JERMAIN,m,NED,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,9.0,13.65
7539,GRÜNBERG,JERMAIN,m,NED,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",PB,7.0,14.066
7552,GUDMUNDSSON,MARTIN,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,45.0,13.233
7553,GUDMUNDSSON,MARTIN,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",HB,63.0,12.6
7554,GUDMUNDSSON,MARTIN,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,108.0,7.666
7555,GUDMUNDSSON,MARTIN,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,102.0,10.766
7556,GUDMUNDSSON,MARTIN,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,98.0,12.033
7557,GUDMUNDSSON,MARTIN,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,100.0,12.8
7558,GUDMUNDSSON,MARTIN,m,ISL,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,27.0,10.15
7559,GUDMUNDSSON,MARTIN,m,ISL,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,13.0,13.7
7560,GUDMUNDSSON,MARTIN,m,ISL,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,13.0,12.9
7561,GUDMUNDSSON,MARTIN,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,57.0,13.133
7562,GUDMUNDSSON,MARTIN,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",HB,87.0,12.2
7563,GUDMUNDSSON,MARTIN,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,95.0,12.2
7564,GUDMUNDSSON,MARTIN,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PH,112.0,11.133
7565,GUDMUNDSSON,MARTIN,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,112.0,12.066
7566,GUDMUNDSSON,MARTIN,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,71.0,13.7
7570,GUILBE,NELSON,m,PUR,24-28 Jun 2023,2023 Central American and Caribbean Games,qual,"San Salvador, El Salvador",PH,25.0,10.0
7571,GUILBE MORALES,NELSON,m,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",PH,3.0,14.133
7572,GUILBE MORALES,NELSON,m,PUR,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,4.0,13.866
7573,GUILBE MORALES,NELSON ALBERTO,m,PUR,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",PH,,12.533
7574,GUILBE MORALES,NELSON ALBERTO,m,PUR,26-28 May 2023,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",PH,,13.5
7575,GUIMARAES,VITALIY,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,1.0,14.25
7576,GUIMARAES,VITALIY,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,4.0,13.4
7577,GUIMARAES,VITALIY,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,9.0,13.9
7578,GUIMARAES,VITALIY,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,2.0,14.35
7579,GUIMARAES,VITALIY,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,5.0,13.6
7580,GUIMARAES,VITALIY,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,9.0,14.45
7581,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,21.0,14.066
7582,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",FX,,14.366
7583,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,63.0,12.9
7584,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,TeamFinal,"Liverpool, England",VT,,13.733
7585,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,38.0,14.2
7586,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,10.0,14.2
7587,GUIMARAES,YURI,m,BRA,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",VT,10.0,14.233
7588,GUIMARAES,YURI,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,25.0,14.1
7589,GUIMARAES,YURI,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,62.0,13.133
7590,GUIMARAES,YURI,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,22.0,14.4
7591,GUIMARAES,YURI,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,15.0,14.4
7592,GUIMARAES,YURI,m,BRA,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,15.0,14.0
7593,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",FX,8.0,11.966
7594,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",FX,3.0,14.1
7595,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",HB,6.0,13.6
7596,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PB,10.0,13.766
7597,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",PH,25.0,11.966
7598,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",SR,17.0,12.8
7599,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,7.0,14.3
7600,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,4.0,14.533
7601,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,1.0,14.3
7602,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,final,"Santiago, Chile",VT,4.0,13.733
7603,GUIMARAES,YURI,m,BRA,21-25 Oct 2023,SANTIAGO 2023 XIX Pan American Games,qual,"Santiago, Chile",VT,1.0,14.5
7604,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",FX,3.0,14.25
7605,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",FX,7.0,12.35
7606,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",PB,14.0,13.3
7607,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",VT,6.0,14.3
7608,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT,2.0,14.4
7609,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,final,"Paris, France",VT,6.0,12.65
7610,GUIMARÃES,YURI,m,BRA,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",VT,2.0,14.4
7611,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,7.0,12.5
7612,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,3.0,14.2
7613,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,25.0,12.5
7614,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PH,28.0,11.7
7615,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",VT,4.0,14.466
7616,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,3.0,14.2
7617,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT,3.0,14.15
7618,GUIMARÃES,YURI,m,BRA,8-11 Jun 2023,2023 Osijek World Challenge Cup,final,"Osijek, Croatia",VT,4.0,14.0
7619,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",FX,6.0,13.066
7620,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,11.0,14.05
7621,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,20.0,13.25
7622,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,36.0,13.15
7623,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,39.0,13.0
7624,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,2.0,14.533
7625,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,6.0,14.4
7626,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,final,"Stuttgart, Germany",VT,2.0,14.3
7627,GUIMARÃES,YURI,m,BRA,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,6.0,14.6
7628,GULIDOV,PAVEL,m,ISR,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",PB,28.0,12.133
7629,GULIDOV,PAVEL,m,ISR,31 Mar 2022 - 3 Apr 2022,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,18.0,12.633
7630,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,13.0,13.0
7631,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",PB,,13.4
7632,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",SR,4.0,13.55
7633,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,final,"Koper, Slovenia",SR,7.0,12.4
7634,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT,3.0,14.3
7635,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,final,"Koper, Slovenia",VT,4.0,14.5
7636,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",VT,3.0,14.1
7637,GULIDOV,PAVEL,m,ISR,16-19 June 2022,2022 Koper World Challenge Cup,final,"Koper, Slovenia",VT,4.0,14.4
7638,GULIDOV,PAVEL,m,ISR,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,11.0,13.75
7639,GULIDOV,PAVEL,m,ISR,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,9.0,13.3
7640,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",FX,85.0,12.466
7641,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PB,55.0,13.166
7642,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",PH,58.0,12.633
7643,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,27.0,13.566
7644,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,33.0,14.2
7645,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,19.0,14.2
7646,GULIDOV,PAVEL,m,ISR,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",VT,19.0,12.933
7647,GULIDOV,PAVEL,m,ISR,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PB,17.0,11.85
7648,GULIDOV,PAVEL,m,ISR,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",SR,10.0,13.05
7649,GULIDOV,PAVEL,m,ISR,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT,5.0,13.233
7650,GULIDOV,PAVEL,m,ISR,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,8.0,13.05
7651,GULIDOV,PAVEL,m,ISR,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT,8.0,14.5
7652,GULIDOV,PAVEL,m,ISR,30 Sept 2022 - 2 Oct 2022,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT,5.0,14.133
7653,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",FX,13.0,13.05
7654,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,27.0,12.75
7655,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,12.0,13.45
7656,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,5.0,13.2
7657,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,4.0,13.95
7658,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,5.0,14.2
7659,GULIDOV,PAVEL,m,ISR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,4.0,14.15
7660,GULIDOV,PAVEL,m,ISR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,74.0,13.4
7661,GULIDOV,PAVEL,m,ISR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,98.0,12.966
7662,GULIDOV,PAVEL,m,ISR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,125.0,11.966
7663,GULIDOV,PAVEL,m,ISR,30 Sep 2023 - 8 Oct 2023,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT,52.0,14.2
7664,GULIDOV,PAVEL,m,ISR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",FX,111.0,11.866
7665,GULIDOV,PAVEL,m,ISR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",PB,41.0,13.466
7666,GULIDOV,PAVEL,m,ISR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,20.0,13.733
7667,GULIDOV,PAVEL,m,ISR,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",VT,26.0,14.233
7668,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",PB,5.0,13.6
7669,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",PB,6.0,13.5
7670,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",SR,6.0,13.0
7671,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",SR,3.0,13.5
7672,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,1.0,14.0
7673,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,3.0,13.3
7674,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT,3.0,14.1
7675,GULIDOV,PAVEL,m,ISR,1-4 Jun 2023,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT,1.0,14.4
7676,GULIDOV,PAVEL,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",FX,52.0,11.15
7677,GULIDOV,PAVEL,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,54.0,11.05
7678,GULIDOV,PAVEL,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,25.0,13.3
7679,GULIDOV,PAVEL,m,ISR,17-19 Mar 2023,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",VT,22.0,14.1
7680,GUNDOGDU,YUNUS,m,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,117.0,11.866
7681,GUNDOGDU,YUNUS,m,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",PB,72.0,13.466
7682,GUNDOGDU,YUNUS,m,TUR,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",SR,27.0,13.6
7683,GUNDOGDU,YUNUS,m,TUR,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,25.0,13.833
7684,GUNDOGDU,YUNUS,m,TUR,23-26 Feb 2023,2023 Cottbus World Cup,qual,"Cottbus, Germany",VT,25.0,13.366
7685,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",PB,8.0,12.533
7686,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,7.0,13.8
7687,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,7.0,13.1
7688,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,6.0,13.75
7689,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,7.0,12.866
7690,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,7.0,14.2
7691,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,final,"Varna, Bulgaria",VT,7.0,13.7
7692,GUNDOGDU,YUNUS,m,TUR,25-28 May 2023,2023 Varna World Challenge Cup,qual,"Varna, Bulgaria",VT,7.0,13.5
7693,GUNDOGDU,YUNUS EMRE,m,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",FX,45.0,12.966
7694,GUNDOGDU,YUNUS EMRE,m,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",SR,34.0,13.133
7695,GUNDOGDU,YUNUS EMRE,m,TUR,1-5 Aug 2023,2023 FISU World University Games,qual,"Chengdu, China",VT,70.0,12.966
7696,GUNNARSSON,JON,m,ISL,17-20 Mar 2022,2022 Cairo World Cup,qual,"Cairo, Egypt",SR,20.0,12.3
7697,GUNNARSSON,JON,m,ISL,24-27 Feb 2022,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,15.0,12.866
7698,GUNNARSSON,JON,m,ISL,2-5 Mar 2022,2022 Doha World Cup,qual,"Doha, Qatar",SR,13.0,12.6
7699,GUNNARSSON,JON,m,ISL,18-21 Aug 2022,2022 Senior European Championships,qual,"Munich, Germany",SR,93.0,12.233
7700,GUNNARSSON,JON,m,ISL,11-16 Apr 2023,2023 Senior European Championships,qual,"Antalya, Turkey",SR,94.0,12.566
7701,GUNTHER,IAN,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,14.0,13.15
7702,GUNTHER,IAN,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",HB,8.0,13.25
7703,GUNTHER,IAN,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PB,28.0,12.1
7704,GUNTHER,IAN,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",PH,9.0,13.2
7705,GUNTHER,IAN,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",SR,9.0,13.5
7706,GUNTHER,IAN,m,USA,25-27 Feb 2022,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,27.0,13.45
7707,GUNTHER,IAN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",FX,47.0,12.2
7708,GUNTHER,IAN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",HB,17.0,13.2
7709,GUNTHER,IAN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PB,11.0,14.0
7710,GUNTHER,IAN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",PH,39.0,11.9
7711,GUNTHER,IAN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",SR,50.0,12.15
7712,GUNTHER,IAN,m,USA,4-6 Aug 2023,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,40.0,13.65
7713,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",FX,,13.6
7714,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",FX,,13.5
7715,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",HB,,12.85
7716,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",HB,,13.05
7717,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PB,,12.9
7718,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PB,,13.45
7719,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",PH,,12.55
7720,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",PH,,13.5
7721,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",SR,,13.6
7722,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",SR,,13.5
7723,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,qual,"San Jose, CA",VT,,13.45
7724,GUNTHER,IAN,m,USA,26-27 Aug 2023,2023 U.S. Championships,final,"San Jose, CA",VT,,13.45
7725,GUNTHER,IAN,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,14.0,12.9
7726,GUNTHER,IAN,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",HB,4.0,13.6
7727,GUNTHER,IAN,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PB,27.0,12.45
7728,GUNTHER,IAN,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",PH,14.0,12.85
7729,GUNTHER,IAN,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",SR,8.0,13.8
7730,GUNTHER,IAN,m,USA,24-26 Feb 2023,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.5
7731,GUTIERREZ,FRANCO,m,ARG,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",FX,43.0,11.55
7732,GUTIERREZ,FRANCO,m,ARG,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",HB,42.0,10.55
7733,GUTIERREZ,FRANCO,m,ARG,24-25 Sept 2022,2022 Paris World Challenge Cup,qual,"Paris, France",PH,42.0,10.45
7735,GÜNDOGDU,YUNUS,m,TUR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",PB,14.0,13.25
7736,GÜNDOGDU,YUNUS,m,TUR,26-29 Mar 2022,2022 Varna World Challenge Cup,final,"Varna, Bulgaria",SR,3.0,14.6
7737,GÜNDOGDU,YUNUS,m,TUR,26-29 Mar 2022,2022 Varna World Challenge Cup,qual,"Varna, Bulgaria",SR,4.0,14.1
7738,HA,SHU FAI,m,HKG,16-19 June 2022,2022 Koper World Challenge Cup,qual,"Koper, Slovenia",FX,28.0,10.5
7739,HA,SHU FAI,m,HKG,9-12 June 2022,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,34.0,10.5
7746,HAGENAAR,JORDI,m,NED,29 Oct 2022 - 6 Nov 2022,2022 51st FIG Artistic Gymnastics World Championships,qual,"Liverpool, England",FX,36.0,13.633
